entity,period,loan_number,city,state,date_acquired,interest_rate,book_value,land_value,appraisal_date
EFLOA,2025Q1,Collar,199-S&P500 Life Hedge N/A Equity/Index,WFC,11/15/2024,0.0,1965,0,
EFLOA,2025Q1,Collar,200-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,975,0,
EFLOA,2025Q1,Collar,200-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,975,0,
EFLOA,2025Q1,Collar,200-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,975,0,
EFLOA,2025Q1,Collar,201-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,214,0,
EFLOA,2025Q1,Collar,201-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,214,0,
EFLOA,2025Q1,Collar,201-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,214,0,
EFLOA,2025Q1,Collar,202-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,108,0,
EFLOA,2025Q1,Collar,202-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,108,0,
EFLOA,2025Q1,Collar,202-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,108,0,
EFLOA,2025Q1,Collar,203-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,126,0,
EFLOA,2025Q1,Collar,203-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,126,0,
EFLOA,2025Q1,Collar,203-S&P500 Life Hedge N/A Equity/Index,WFC,12/20/2024,0.0,126,0,
EFLOA,2025Q1,Collar,204-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,1709,0,
EFLOA,2025Q1,Collar,204-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,1709,0,
EFLOA,2025Q1,Collar,204-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,1709,0,
EFLOA,2025Q1,Collar,205-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,91,0,
EFLOA,2025Q1,Collar,205-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,91,0,
EFLOA,2025Q1,Collar,205-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,91,0,
EFLOA,2025Q1,Collar,206-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,217,0,
EFLOA,2025Q1,Collar,206-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,217,0,
EFLOA,2025Q1,Collar,206-S&P500 Life Hedge N/A Equity/Index,WFC,01/17/2025,0.0,217,0,
EFLOA,2025Q1,Collar,207-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,172,0,
EFLOA,2025Q1,Collar,207-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,172,0,
EFLOA,2025Q1,Collar,207-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,172,0,
EFLOA,2025Q1,Collar,207-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,172,0,
EFLOA,2025Q1,Collar,207-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,172,0,
EFLOA,2025Q1,Collar,207-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,172,0,
EFLOA,2025Q1,Collar,208-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,96,0,
EFLOA,2025Q1,Collar,208-S&P500 Life Hedge N/A Equity/Index,BBI,01/17/2025,0.0,96,0,
EFLOA,2025Q1,Collar,209-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,1161,0,
EFLOA,2025Q1,Collar,209-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,1161,0,
EFLOA,2025Q1,Collar,209-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,1161,0,
EFLOA,2025Q1,Collar,210-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,103,0,
EFLOA,2025Q1,Collar,210-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,103,0,
EFLOA,2025Q1,Collar,210-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,103,0,
EFLOA,2025Q1,Collar,211-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,130,0,
EFLOA,2025Q1,Collar,211-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,130,0,
EFLOA,2025Q1,Collar,211-S&P500 Life Hedge N/A Equity/Index,WFC,02/21/2025,0.0,130,0,
EFLOA,2025Q1,Collar,212-S&P500 Life Hedge N/A Equity/Index,BPA,03/21/2025,0.0,1871,0,
EFLOA,2025Q1,Collar,212-S&P500 Life Hedge N/A Equity/Index,BPA,03/21/2025,0.0,1871,0,
EFLOA,2025Q1,Collar,212-S&P500 Life Hedge N/A Equity/Index,BPA,03/21/2025,0.0,1871,0,
EFLOA,2025Q1,Collar,,,03/21/2025,0.0,109,0,
EFLOA,2025Q1,Collar,,,03/21/2025,0.0,109,0,
EFLOA,2025Q1,Collar,,,03/21/2025,0.0,109,0,
EFLOA,2025Q1,Collar,,,03/21/2025,0.0,211,0,
EFLOA,2025Q1,Collar,,,03/21/2025,0.0,211,0,
EFLOA,2025Q1,Collar,,,03/21/2025,0.0,211,0,
EFLOA,2025Q1,Collar,001-S&P500,VA,08/15/2024,0.0,128,0,
EFLOA,2025Q1,Collar,001-S&P500,VA,08/15/2024,0.0,128,0,
EFLOA,2025Q1,Collar,001-S&P500,VA,08/15/2024,0.0,128,0,
