entity,period,state,loan_count,total_book_value,avg_interest_rate
JNLIC,2022Q2,VA,2,2428753.0,4.756
JNLIC,2022Q2,WA,4,918308.0,5.491
JNLIC,2022Q3,AK,1,411840.0,8.225
JNLIC,2022Q3,AL,3,109807.0,8.2247
JNLIC,2022Q3,AZ,2,2731557.0,7.26
JNLIC,2022Q3,CA,18,3822258.0,7.2133
JNLIC,2022Q3,CT,18,1389433.0,7.4678
JNLIC,2022Q3,DC,4,858553.0,8.3317
JNLIC,2022Q3,FL,34,4067200.0,7.4804
JNLIC,2022Q3,GA,15,13100894.0,8.0848
JNLIC,2022Q3,GBR,1,45362.0,4.443
JNLIC,2022Q3,HI,2,712255.0,6.7715
JNLIC,2022Q3,ID,6,824636.0,7.4992
JNLIC,2022Q3,IL,23,2239220.0,7.4704
JNLIC,2022Q3,IN,4,143672.0,7.7373
JNLIC,2022Q3,LA,2,223447.0,7.11
JNLIC,2022Q3,MA,7,2112410.0,7.3404
JNLIC,2022Q3,MD,9,448110.0,7.7554
JNLIC,2022Q3,MI,10,415605.0,7.9985
JNLIC,2022Q3,MO,2,39411.0,7.36
JNLIC,2022Q3,MS,2,2401630.0,7.525
JNLIC,2022Q3,NC,3,413771.0,7.585
JNLIC,2022Q3,NH,1,61776.0,7.99
JNLIC,2022Q3,NJ,109,27415223.0,7.5229
JNLIC,2022Q3,NY,92,64536355.0,7.1352
JNLIC,2022Q3,OH,6,467300.0,7.9142
JNLIC,2022Q3,OK,5,132395.0,6.555
JNLIC,2022Q3,OR,11,2754338.0,7.5304
JNLIC,2022Q3,PA,18,1139673.0,7.7547
JNLIC,2022Q3,SC,7,221427.0,8.2166
JNLIC,2022Q3,TN,5,1314615.0,7.344
JNLIC,2022Q3,TX,11,1344553.0,6.9028
JNLIC,2022Q3,VA,5,612414.0,7.5628
JNLIC,2022Q3,WA,7,1605654.0,7.4114
JNLIC,2022Q3,WI,1,17128.0,7.3
JNLIC,2022Q4,AK,4,1082022.0,7.11
JNLIC,2022Q4,AL,123,90578405.0,5.4796
JNLIC,2022Q4,AR,18,30444543.0,4.4986
JNLIC,2022Q4,AZ,115,254520198.0,5.6185
JNLIC,2022Q4,CA,668,2519278796.0,5.0232
JNLIC,2022Q4,CO,50,231755925.0,4.7843
JNLIC,2022Q4,CT,232,79544938.0,6.5673
JNLIC,2022Q4,DC,45,243962803.0,6.2046
JNLIC,2022Q4,DE,31,36037038.0,5.7616
JNLIC,2022Q4,FL,680,542210639.0,5.7487
JNLIC,2022Q4,GA,259,438113737.0,5.6116
JNLIC,2022Q4,GBR,199,534741504.0,5.5434
JNLIC,2022Q4,HI,32,7007928.0,5.7707
JNLIC,2022Q4,IA,23,1885572.0,4.7226
JNLIC,2022Q4,ID,42,14580714.0,7.0968
JNLIC,2022Q4,IL,520,671397826.0,6.3213
JNLIC,2022Q4,IN,114,272274086.0,5.9137
JNLIC,2022Q4,IRL,1,16086559.0,5.686
JNLIC,2022Q4,KS,39,121129937.0,4.8737
JNLIC,2022Q4,KY,56,145463357.0,4.7329
JNLIC,2022Q4,LA,94,13338278.0,5.6921
JNLIC,2022Q4,LOS,1,252319.0,11.3
JNLIC,2022Q4,MA,127,278071856.0,5.8807
JNLIC,2022Q4,MD,247,483544813.0,5.5586
JNLIC,2022Q4,ME,2,400121.0,3.8125
JNLIC,2022Q4,MEX,4,844470.0,9.425
JNLIC,2022Q4,MI,220,48225479.0,6.2469
JNLIC,2022Q4,MN,66,195720322.0,4.1146
JNLIC,2022Q4,MO,88,227836935.0,5.3711
JNLIC,2022Q4,MS,13,34255573.0,5.3539
JNLIC,2022Q4,MT,1,125335.0,3.875
JNLIC,2022Q4,NC,153,314463691.0,5.4043
JNLIC,2022Q4,ND,2,302048.0,3.875
JNLIC,2022Q4,NE,22,82864029.0,4.5037
JNLIC,2022Q4,NH,10,1636384.0,5.0083
JNLIC,2022Q4,NJ,1408,698430219.0,6.737
JNLIC,2022Q4,NM,18,44833156.0,4.6289
JNLIC,2022Q4,NV,37,28871752.0,4.5625
JNLIC,2022Q4,NY,1066,718170862.0,6.5449
JNLIC,2022Q4,OF,4,1352269.0,6.615
JNLIC,2022Q4,OH,221,161491503.0,5.864
JNLIC,2022Q4,OK,48,19965330.0,5.9986
JNLIC,2022Q4,OR,105,168648331.0,6.3161
JNLIC,2022Q4,PA,437,455795691.0,6.1697
JNLIC,2022Q4,RI,9,41333235.0,5.5278
JNLIC,2022Q4,SAN,23,12844407.0,9.0552
JNLIC,2022Q4,SC,118,218212327.0,5.7362
JNLIC,2022Q4,SD,8,934569.0,4.2344
JNLIC,2022Q4,TN,100,387448979.0,5.4192
JNLIC,2022Q4,TX,335,630203595.0,5.473
JNLIC,2022Q4,UT,55,127071926.0,5.3683
JNLIC,2022Q4,VA,124,666399583.0,5.4313
JNLIC,2022Q4,VT,4,709017.0,5.3012
JNLIC,2022Q4,WA,137,306636470.0,6.0085
JNLIC,2022Q4,WI,55,76149316.0,4.9236
JNLIC,2022Q4,WV,6,653671.0,6.8958
JNLIC,2022Q4,WY,2,328489.0,4.25
JNLIC,2023Q1,AZ,3,276232.0,8.96
JNLIC,2023Q1,CA,5,16221155.0,8.1106
JNLIC,2023Q1,CT,2,371622.0,8.02
JNLIC,2023Q1,DC,1,82764.0,8.05
JNLIC,2023Q1,DE,1,48114.0,8.925
JNLIC,2023Q1,FL,4,46881846.0,8.8187
JNLIC,2023Q1,GA,3,204570.0,8.2543
JNLIC,2023Q1,GBR,1,264019.0,6.14
JNLIC,2023Q1,ID,1,349770.0,9.715
JNLIC,2023Q1,IL,3,55885421.0,8.0167
JNLIC,2023Q1,MD,4,295377.0,8.9258
JNLIC,2023Q1,MN,1,12730500.0,5.98
JNLIC,2023Q1,NC,6,47708644.0,8.575
JNLIC,2023Q1,NJ,8,1113605.0,8.7716
JNLIC,2023Q1,NY,10,1593968.0,8.3883
JNLIC,2023Q1,OH,4,1635658.0,8.27
JNLIC,2023Q1,OR,7,1619178.0,9.0464
JNLIC,2023Q1,SC,2,3243627.0,9.8365
JNLIC,2023Q1,TX,5,26443166.0,7.81
JNLIC,2023Q1,UT,2,405720.0,9.5
JNLIC,2023Q1,WA,6,4578075.0,9.255
JNLIC,2023Q2,AZ,1,139689.0,7.94
JNLIC,2023Q2,CA,13,71713232.0,7.7489
JNLIC,2023Q2,CO,1,32551.0,8.946
JNLIC,2023Q2,CT,10,755933.0,8.3991
JNLIC,2023Q2,DC,3,324522.0,8.974
JNLIC,2023Q2,DE,2,79101.0,8.75
JNLIC,2023Q2,FL,32,3959510.0,8.6077
JNLIC,2023Q2,GA,10,484682.0,8.8415
JNLIC,2023Q2,GBR,1,171933.0,6.64
JNLIC,2023Q2,HI,3,580084.0,8.0093
JNLIC,2023Q2,IA,2,62314.0,9.058
JNLIC,2023Q2,IL,26,1454411.0,8.6587
JNLIC,2023Q2,IN,3,87822.0,8.6963
JNLIC,2023Q2,KS,1,100980.0,8.323
JNLIC,2023Q2,KY,1,47916.0,8.4
JNLIC,2023Q2,LA,3,148649.0,8.5157
JNLIC,2023Q2,MA,6,396540.0,8.68
JNLIC,2023Q2,MD,16,4533461.0,8.3079
JNLIC,2023Q2,MI,12,406506.0,8.6908
JNLIC,2023Q2,MS,1,38947.0,9.359
JNLIC,2023Q2,NC,5,243975.0,8.6618
JNLIC,2023Q2,NJ,65,8179735.0,8.5429
JNLIC,2023Q2,NM,1,95932.0,8.666
JNLIC,2023Q2,NY,75,10547929.0,8.4815
JNLIC,2023Q2,OH,9,1099848.0,8.6092
JNLIC,2023Q2,PA,29,1205678.0,8.7119
JNLIC,2023Q2,SC,4,184635.0,8.7903
JNLIC,2023Q2,TN,2,3826667.0,8.318
JNLIC,2023Q2,TX,3,37289688.0,8.523
JNLIC,2023Q2,VA,4,25717188.0,7.9823
JNLIC,2023Q2,WI,1,30096.0,8.498
JNLIC,2023Q3,AK,1,129819.0,9.016
JNLIC,2023Q3,AL,2,56981.0,8.4875
JNLIC,2023Q3,CA,4,692753.0,8.422
JNLIC,2023Q3,CO,2,188224.0,8.498
JNLIC,2023Q3,CT,6,809778.0,8.5197
JNLIC,2023Q3,DE,2,61435.0,8.463
JNLIC,2023Q3,FL,15,19648060.0,8.3087
JNLIC,2023Q3,GA,3,5161598.0,8.0667
JNLIC,2023Q3,HI,1,141072.0,8.148
JNLIC,2023Q3,IL,15,9128687.0,8.7571
JNLIC,2023Q3,IN,4,83380.0,8.7482
JNLIC,2023Q3,MA,7,2015759.0,8.677
JNLIC,2023Q3,MD,4,184459.0,8.3042
JNLIC,2023Q3,MI,5,82395.0,8.463
JNLIC,2023Q3,MO,5,164864.0,8.848
JNLIC,2023Q3,NC,4,99161.0,8.8603
JNLIC,2023Q3,NJ,18,2796460.0,8.6927
JNLIC,2023Q3,NY,32,6162534.0,8.5493
JNLIC,2023Q3,OH,5,14148530.0,8.6652
JNLIC,2023Q3,OK,1,25312.0,8.673
JNLIC,2023Q3,PA,15,882600.0,8.7629
JNLIC,2023Q3,SC,2,361146.0,8.4665
JNLIC,2023Q3,TX,6,201208.0,8.6473
JNLIC,2023Q3,WA,1,3878026.0,9.359
JNLIC,2023Q3,WV,1,6146.0,8.673
JNLIC,2023Q4,AK,6,680467.0,8.009
JNLIC,2023Q4,AL,77,48310447.0,5.8365
JNLIC,2023Q4,AR,20,28791862.0,6.3949
JNLIC,2023Q4,AZ,75,141743129.0,5.1721
JNLIC,2023Q4,CA,578,2158239384.0,5.2603
JNLIC,2023Q4,CO,40,147299083.0,5.6051
JNLIC,2023Q4,CT,144,61308714.0,7.3454
JNLIC,2023Q4,DC,34,189782810.0,6.3503
JNLIC,2023Q4,DE,27,33832822.0,6.6144
JNLIC,2023Q4,FL,639,589166182.0,6.4963
JNLIC,2023Q4,FRA,1,39993197.0,7.973
JNLIC,2023Q4,GA,259,351188894.0,6.4274
JNLIC,2023Q4,GBR,116,420077825.0,5.9705
JNLIC,2023Q4,HI,23,4953623.0,5.8447
JNLIC,2023Q4,IA,26,1843182.0,5.8839
JNLIC,2023Q4,ID,8,2104236.0,7.6694
JNLIC,2023Q4,IL,454,724937425.0,6.9599
JNLIC,2023Q4,IN,100,198019141.0,6.7785
JNLIC,2023Q4,IRL,1,39383802.0,7.833
JNLIC,2023Q4,KS,30,114605754.0,5.0494
JNLIC,2023Q4,KY,42,93091749.0,5.029
JNLIC,2023Q4,LA,69,8674747.0,6.5047
JNLIC,2023Q4,LOS,1,250065.0,11.3
JNLIC,2023Q4,MA,120,226789863.0,6.6635
JNLIC,2023Q4,MD,246,415913956.0,6.3505
JNLIC,2023Q4,ME,2,398512.0,3.8125
JNLIC,2023Q4,MEX,4,746659.0,9.425
JNLIC,2023Q4,MI,207,43177844.0,6.8746
JNLIC,2023Q4,MN,58,193434303.0,4.2941
JNLIC,2023Q4,MO,83,106008021.0,6.2531
JNLIC,2023Q4,MS,13,27938175.0,6.6426
JNLIC,2023Q4,MT,3,143119.0,6.957
JNLIC,2023Q4,NC,158,330804306.0,6.3979
JNLIC,2023Q4,ND,2,299237.0,3.875
JNLIC,2023Q4,NE,21,53050428.0,4.8024
JNLIC,2023Q4,NH,8,1322024.0,4.7095
JNLIC,2023Q4,NJ,802,590934517.0,7.6393
JNLIC,2023Q4,NM,24,44513647.0,6.1685
JNLIC,2023Q4,NV,30,26017966.0,4.5404
JNLIC,2023Q4,NY,885,531301747.0,7.5464
JNLIC,2023Q4,OF,1,444958.0,11.24
JNLIC,2023Q4,OH,213,125742320.0,6.6171
JNLIC,2023Q4,OK,31,17036938.0,6.1322
JNLIC,2023Q4,OR,38,58985397.0,5.5838
JNLIC,2023Q4,PA,427,377908132.0,6.9306
JNLIC,2023Q4,RI,4,726734.0,3.75
JNLIC,2023Q4,SAN,18,7848107.0,9.1533
JNLIC,2023Q4,SC,103,197266499.0,6.3057
JNLIC,2023Q4,SD,6,639967.0,4.1458
JNLIC,2023Q4,TN,87,311414175.0,6.1151
JNLIC,2023Q4,TX,283,664687587.0,6.4299
JNLIC,2023Q4,UT,21,111788209.0,4.9385
JNLIC,2023Q4,VA,102,459354584.0,5.9061
JNLIC,2023Q4,VT,3,439117.0,4.4583
JNLIC,2023Q4,WA,65,246598544.0,5.4918
JNLIC,2023Q4,WI,40,72351283.0,4.7462
JNLIC,2023Q4,WV,8,595894.0,7.9316
JNLIC,2023Q4,WY,1,125118.0,4.5
JNLIC,2024Q1,AL,1,3960.0,8.61
JNLIC,2024Q1,CA,4,810285.0,8.2097
JNLIC,2024Q1,CT,4,654153.0,8.8253
JNLIC,2024Q1,DC,1,110385.0,8.148
JNLIC,2024Q1,FL,14,1703052.0,8.873
JNLIC,2024Q1,GA,2,172509.0,8.232
JNLIC,2024Q1,IL,12,589855.0,8.8381
JNLIC,2024Q1,IN,5,96739.0,8.89
JNLIC,2024Q1,KS,1,13361.0,9.359
JNLIC,2024Q1,MA,1,117476.0,8.617
JNLIC,2024Q1,MD,3,95971.0,8.694
JNLIC,2024Q1,MI,4,159627.0,8.911
JNLIC,2024Q1,MO,2,60142.0,8.6835
JNLIC,2024Q1,NC,3,193517.0,8.8877
JNLIC,2024Q1,NJ,15,1916346.0,8.7327
JNLIC,2024Q1,NY,21,2816384.0,8.5491
JNLIC,2024Q1,OH,8,7970839.0,8.712
JNLIC,2024Q1,PA,7,16186556.0,8.4789
JNLIC,2024Q1,SC,5,366938.0,8.8886
JNLIC,2024Q1,TN,1,332640.0,8.617
JNLIC,2024Q1,TX,4,486883.0,8.792
JNLIC,2024Q1,VA,1,19186.0,8.841
JNLIC,2024Q1,WI,1,8108.0,9.016
JNLIC,2024Q2,AL,1,23175.0,8.673
JNLIC,2024Q2,CA,5,14519244.0,8.0732
JNLIC,2024Q2,CO,1,20156250.0,6.75
JNLIC,2024Q2,CT,4,657566.0,8.5873
JNLIC,2024Q2,FL,15,1243483.0,8.8224
JNLIC,2024Q2,GA,4,5159159.0,9.062
JNLIC,2024Q2,IL,9,24273425.0,8.4936
JNLIC,2024Q2,MA,2,507612.0,8.7465
JNLIC,2024Q2,MD,3,326943.0,8.4163
JNLIC,2024Q2,MI,1,5544.0,9.198
JNLIC,2024Q2,NC,1,23760.0,8.771
JNLIC,2024Q2,NJ,18,2532181.0,9.096
JNLIC,2024Q2,NY,15,5928660.0,8.4919
JNLIC,2024Q2,OH,2,63360.0,9.1875
JNLIC,2024Q2,PA,6,304938.0,8.715
JNLIC,2024Q2,TN,1,41580.0,8.771
JNLIC,2024Q2,TX,4,23318583.0,8.1297
JNLIC,2024Q2,VA,1,14256.0,8.841
JNLIC,2024Q2,WI,1,105336.0,8.771
JNLIC,2024Q3,AL,3,79323.0,8.9857
JNLIC,2024Q3,AR,1,7920.0,8.771
JNLIC,2024Q3,BC,1,750000.0,0
JNLIC,2024Q3,CA,9,14273831.0,8.195
JNLIC,2024Q3,CT,4,376912.0,8.6905
JNLIC,2024Q3,FL,36,14594388.0,8.7529
JNLIC,2024Q3,GA,7,649581.0,8.646
JNLIC,2024Q3,ID,1,44352.0,8.771
JNLIC,2024Q3,IL,9,592623.0,8.652
JNLIC,2024Q3,IN,2,34132.0,9.016
JNLIC,2024Q3,KS,2,112464.0,9.366
JNLIC,2024Q3,MA,2,224113.0,8.778
JNLIC,2024Q3,MD,5,295898.0,8.5288
JNLIC,2024Q3,MI,5,140218.0,8.694
JNLIC,2024Q3,MO,4,126981.0,8.8918
JNLIC,2024Q3,MT,1,69300.0,9.016
JNLIC,2024Q3,NC,5,163119.0,9.31
JNLIC,2024Q3,NH,1,170268.0,9.296
JNLIC,2024Q3,NJ,29,4982836.0,8.7132
JNLIC,2024Q3,NM,1,76230.0,8.323
JNLIC,2024Q3,NV,1,3060000.0,5.96
JNLIC,2024Q3,NY,31,6882461.0,8.7084
JNLIC,2024Q3,OH,6,123178.0,8.9997
JNLIC,2024Q3,PA,8,492797.0,8.6774
JNLIC,2024Q3,SC,7,256326.0,8.928
JNLIC,2024Q3,TN,6,3205270.0,8.5897
JNLIC,2024Q3,TX,16,98838633.0,8.0681
JNLIC,2024Q3,VA,2,122148.0,8.841
JNLIC,2024Q3,WA,4,20766589.0,8.3428
JNLIC,2024Q3,WI,1,11880.0,8.771
JNLIC,2024Q4,AK,8,736067.0,8.3045
JNLIC,2024Q4,AL,96,84675386.0,6.259
JNLIC,2024Q4,AR,12,20720235.0,6.2744
JNLIC,2024Q4,AZ,63,145265391.0,4.5452
JNLIC,2024Q4,CA,527,1799795584.0,5.2612
JNLIC,2024Q4,CO,41,140630792.0,5.9686
JNLIC,2024Q4,CT,105,28673983.0,7.4993
JNLIC,2024Q4,DC,23,164209056.0,6.2225
JNLIC,2024Q4,DE,21,3334736.0,6.4939
JNLIC,2024Q4,FL,706,567319955.0,6.9586
JNLIC,2024Q4,FRA,1,38159967.0,7.09
JNLIC,2024Q4,GA,233,424076152.0,6.4604
JNLIC,2024Q4,GBR,58,161556497.0,6.2119
JNLIC,2024Q4,HI,24,6350513.0,5.9904
JNLIC,2024Q4,IA,19,1375273.0,5.2597
JNLIC,2024Q4,ID,11,912685.0,7.786
JNLIC,2024Q4,IL,410,715376919.0,6.9326
JNLIC,2024Q4,IN,113,171239770.0,7.1773
JNLIC,2024Q4,KS,32,127313342.0,5.4382
JNLIC,2024Q4,KY,35,29045979.0,4.8987
JNLIC,2024Q4,LA,68,8882764.0,6.6254
JNLIC,2024Q4,LOS,1,247542.0,11.3
JNLIC,2024Q4,MA,95,244611202.0,6.3933
JNLIC,2024Q4,MD,218,379257094.0,6.2243
JNLIC,2024Q4,ME,2,395611.0,3.8125
JNLIC,2024Q4,MEX,2,471895.0,9.775
JNLIC,2024Q4,MI,186,63357515.0,6.8179
JNLIC,2024Q4,MN,55,183634001.0,4.3963
JNLIC,2024Q4,MO,71,308742467.0,6.0714
JNLIC,2024Q4,MS,9,28001036.0,6.0363
JNLIC,2024Q4,MT,3,260050.0,7.3023
JNLIC,2024Q4,NC,171,343057090.0,6.7424
JNLIC,2024Q4,ND,2,295511.0,3.875
JNLIC,2024Q4,NE,22,102693329.0,4.7073
JNLIC,2024Q4,NH,9,1690256.0,5.3272
JNLIC,2024Q4,NJ,627,526982865.0,7.726
JNLIC,2024Q4,NM,19,21219746.0,5.9128
JNLIC,2024Q4,NV,28,14561248.0,4.4061
JNLIC,2024Q4,NY,730,516794413.0,7.607
JNLIC,2024Q4,OH,206,109402111.0,6.8716
JNLIC,2024Q4,OK,25,15064673.0,5.9899
JNLIC,2024Q4,OR,29,60088960.0,4.1377
JNLIC,2024Q4,PA,360,351476408.0,6.9045
JNLIC,2024Q4,RI,7,890678.0,6.7306
JNLIC,2024Q4,SAN,13,7564406.0,8.8031
JNLIC,2024Q4,SC,138,319513282.0,7.0187
JNLIC,2024Q4,SD,4,371944.0,3.9375
JNLIC,2024Q4,TN,93,153081777.0,6.7994
JNLIC,2024Q4,TX,326,629251376.0,6.9434
JNLIC,2024Q4,UT,17,101401526.0,4.4673
JNLIC,2024Q4,VA,91,419579113.0,5.8134
JNLIC,2024Q4,VT,3,431595.0,4.4583
JNLIC,2024Q4,WA,67,234001379.0,5.6689
JNLIC,2024Q4,WI,46,93612492.0,5.965
JNLIC,2024Q4,WV,10,660875.0,8.1636
JNLIC,2025Q1,AL,2,61848.0,8.9635
JNLIC,2025Q1,AR,1,33581.0,8.428
JNLIC,2025Q1,CA,7,34666303.0,8.2834
JNLIC,2025Q1,CO,2,45015000.0,5.9915
JNLIC,2025Q1,CT,3,292775.0,8.395
JNLIC,2025Q1,DE,1,39204.0,8.743
JNLIC,2025Q1,FL,12,875344.0,8.7667
JNLIC,2025Q1,GA,2,89251.0,8.784
JNLIC,2025Q1,HI,1,14850.0,8.666
JNLIC,2025Q1,IL,6,482566.0,8.519
JNLIC,2025Q1,IN,2,71280.0,8.4595
JNLIC,2025Q1,LA,2,167548.0,8.6625
JNLIC,2025Q1,MA,5,19019967.0,8.078
JNLIC,2025Q1,MD,2,68599.0,8.4455
JNLIC,2025Q1,ME,2,87912.0,8.736
JNLIC,2025Q1,MN,1,36000000.0,6.224
JNLIC,2025Q1,MO,3,100188.0,8.505
JNLIC,2025Q1,NC,5,8541388.0,7.9232
JNLIC,2025Q1,NJ,38,10960567.0,8.5949
JNLIC,2025Q1,NV,1,29200000.0,7.523
JNLIC,2025Q1,NY,36,8829416.0,8.5859
JNLIC,2025Q1,OH,6,418643.0,8.4408
JNLIC,2025Q1,OK,1,34080.0,8.47
JNLIC,2025Q1,PA,5,260787.0,8.5568
JNLIC,2025Q1,RI,1,81675.0,7.92
JNLIC,2025Q1,SC,4,262270.0,8.3982
JNLIC,2025Q1,TN,3,58255.0,9.2377
JNLIC,2025Q1,TX,12,35024442.0,8.1362
JNLIC,2025Q1,WV,2,36432.0,8.568
JNLIC,2025Q2,AZ,1,45560000.0,6.174
JNLIC,2025Q2,FL,1,24724102.0,6.251
JNLIC,2025Q2,IN,1,2684464.0,6.251
JNLIC,2025Q2,MN,1,33800000.0,5.55
JNLIC,2025Q2,NC,2,25698000.0,7.327
JNLIC,2025Q2,NV,1,12750000.0,5.66
JNLIC,2025Q2,TX,4,75590863.0,6.3435
JNLIC,2025Q2,WA,2,40200000.0,5.972
JNLIC,2025Q3,AZ,1,10000000.0,5.4
JNLIC,2025Q3,MO,1,40249999.0,6.108
JNLIC,2025Q3,NC,1,9440000.0,5.29
JNLIC,2025Q3,NJ,1,16903242.0,6.757
JNLIC,2025Q3,TX,2,33225998.0,6.61
JNLIC,2025Q3,WA,1,4940000.0,4.69
JNLICNY,2021Q4,FI,1,273000.0,0
JNLICNY,2023Q1,BP,1,238200.0,0
JNLICNY,2023Q1,NEW,1,1800000.0,0
JNLICNY,2023Q1,SUB,10,273452.0,0
JNLICNY,2023Q2,AS,1,1000000.0,0
JNLICNY,2023Q2,INC,1,225998.0,0
JNLICNY,2023Q3,CEN,1,165170.0,0
JNLICNY,2024Q1,INC,1,3043222.0,0
JNLICNY,2024Q1,LLC,1,471855.0,0
JNLICNY,2024Q1,LP,1,3088720.0,0
JNLICNY,2024Q2,ASP,1,3000000.0,0
JNLICNY,2024Q3,INC,1,189954.0,0
