entity,period,state,loan_count,total_book_value,avg_interest_rate
ULAM,2022Q1,EUR,8,114268400.0,0
ULAM,2022Q1,FE,1,41085.0,0
ULAM,2022Q1,FL,1,111052.0,0
ULAM,2022Q1,GBP,7,71742225.0,0
ULAM,2022Q1,IA,2,204749.0,0
ULAM,2022Q1,II,3,20089776.0,0
ULAM,2022Q1,III,1,12382.0,0
ULAM,2022Q1,IL,3,151301.0,0
ULAM,2022Q1,JP,18,64824656.0,0
ULAM,2022Q1,KY,1,111330.0,0
ULAM,2022Q1,MN,1,6059097.0,0
ULAM,2022Q1,MO,1,136515.0,0
ULAM,2022Q1,NJ,1,4281804.0,0
ULAM,2022Q1,NY,3,201033.0,0
ULAM,2022Q1,OH,5,458595.0,0
ULAM,2022Q1,OR,3,234758.0,0
ULAM,2022Q1,PA,1,85031.0,0
ULAM,2022Q1,PLC,3,15334189.0,0
ULAM,2022Q1,SAN,4,182223.0,0
ULAM,2022Q1,SC,2,74816.0,0
ULAM,2022Q1,TN,1,31422.0,0
ULAM,2022Q1,TX,2,84907.0,0
ULAM,2022Q1,US,1,6917065.0,0
ULAM,2022Q1,VA,2,146771.0,0
ULAM,2022Q1,WI,2,78988.0,0
ULAM,2022Q4,AL,1,8070478.0,4.05
ULAM,2022Q4,BA,8,2554348.0,1.1875
ULAM,2022Q4,CA,11,117092182.0,3.8245
ULAM,2022Q4,CF,60,531711906.0,4.104
ULAM,2022Q4,CO,1,11487610.0,4.04
ULAM,2022Q4,DES,3,35017411.0,4.1267
ULAM,2022Q4,EL,1,9174424.0,3.93
ULAM,2022Q4,FL,1,1388871.0,4.95
ULAM,2022Q4,GA,2,29206763.0,4.09
ULAM,2022Q4,II,2,1460378.0,1.1887
ULAM,2022Q4,IL,2,11529928.0,4.175
ULAM,2022Q4,KS,1,8650439.0,4.14
ULAM,2022Q4,KY,2,18210145.0,3.03
ULAM,2022Q4,LA,1,7320051.0,2.65
ULAM,2022Q4,MD,3,30296722.0,3.4467
ULAM,2022Q4,ME,1,11214495.0,2.9
ULAM,2022Q4,MI,1,998628.0,6.05
ULAM,2022Q4,MN,1,2945578.0,4.5
ULAM,2022Q4,MO,2,24489065.0,4.005
ULAM,2022Q4,NC,2,19458866.0,3.635
ULAM,2022Q4,NEW,1,9439283.0,3.87
ULAM,2022Q4,NJ,1,5757966.0,4.4
ULAM,2022Q4,NY,3,17601673.0,4.4567
ULAM,2022Q4,OAK,2,29000000.0,3.22
ULAM,2022Q4,OH,2,14522797.0,3.695
ULAM,2022Q4,OR,2,14709388.0,4.255
ULAM,2022Q4,PA,3,22747476.0,3.8133
ULAM,2022Q4,SAN,3,26423829.0,3.58
ULAM,2022Q4,SC,1,12670811.0,2.78
ULAM,2022Q4,TN,1,4749872.0,4.15
ULAM,2022Q4,TX,3,20755211.0,4.04
ULAM,2022Q4,UT,6,70847978.0,4.4717
ULAM,2022Q4,VA,3,27270796.0,4.0167
ULAM,2022Q4,WA,2,9630330.0,4.9
ULAM,2022Q4,WAY,1,8432362.0,4.2
ULAM,2022Q4,WI,1,15939235.0,3.69
