period,schedule_type,t_state,t_state_code,t_life,t_annuity,t_ah,t_other,t_total,t_deposit,b_loan_number,b_city,b_state,b_date_acquired,b_interest_rate,b_book_value,b_land_value,b_appraisal_date,ba_name,ba_state,ba_date_acquired,ba_actual_cost,ba_fair_value,ba_book_value,ba_investment_income,ba_ownership_pct,d_category,d_naic_designation,d_total_current_year,d_total_prior_year
2024Q4,ba,,,,,,,,,,,,,,,,,GCAT 2024-NQM2 A3,,12/01/2024,1550892,1550892,1550867,1550892,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,GPMF 2007-AR2 2A1,,12/25/2024,363171,362156,291762,363171,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HASC 2006-OPT1 M2,,12/25/2024,901264,901264,634265,901264,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HASC 2006-NC1 1A,,12/25/2024,460451,460456,439736,460451,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HASC 2007-WF1 M1,,12/25/2024,366535,366535,257491,366535,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HVMLT 2007-5 A1A,,12/19/2024,503733,503733,452509,503733,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HVMLT 2007-6 2A1A,,12/19/2024,592987,592987,519234,592987,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOF 2022-1 A2,,12/01/2024,236093,236093,228970,236093,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IMM 2005-5 A1,,12/25/2024,196284,196284,190028,196284,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IMSA 2005-2 A1,,12/25/2024,622058,657822,443437,622058,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IMSA 2006-4 A2C,,11/25/2024,563434,786455,516111,563434,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IMSA 2007-3 A1B,,12/25/2024,81951,92127,64604,81951,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAST 2004-A3 A7,,12/01/2024,74140,74140,71777,74140,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDX 2006-AR2 2A1,,12/25/2024,181801,181801,144361,181801,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IMJA 2007-A1 A7,,01/24/2024,574475,1511777,1234363,-51246,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDX 2006-FLX1 A1,,12/25/2024,266816,266816,236465,266816,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2019-8 A3,,12/01/2024,167551,167551,169724,167551,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2020-LTV1 B3A,,12/01/2024,149658,149658,148348,149658,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2020-2 B2A,,12/01/2024,334232,334232,343319,334232,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-13 B2,,12/01/2024,531367,531367,537925,531367,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-13 B3,,12/01/2024,365341,365341,365848,365341,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2023-1 A4B,,12/01/2024,2900387,2900387,2905826,2900387,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2005-S2 2A11,,01/24/2024,12956,19490,18537,-2919,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2005-S2 2A15,,12/01/2024,24751,30946,28506,24751,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPALT 2005-S1 2A10,,12/01/2024,47743,58010,48982,47743,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2015-6 A7,,12/01/2024,177896,177896,179480,177896,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2017-1 A8,,12/01/2024,1026682,1026682,1025258,1026682,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2017-2 A7,,12/01/2024,1371084,1371084,1365964,1371084,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2018-4 A7,,12/01/2024,165115,165115,168933,165115,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2018-5 A3,,12/01/2024,236142,236142,240311,236142,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2019-1 A5,,12/01/2024,167484,167484,163137,167484,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2019-1 A10,,12/01/2024,102314,102314,100683,102314,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2018-6 1A7,,12/01/2024,227628,227628,213153,227628,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2018-8 A7,,12/01/2024,107883,107883,105995,107883,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2019-7 A3,,12/01/2024,73673,73673,74939,73673,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2019-9 A3,,12/01/2024,156573,156573,158775,156573,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2020-4 B3,,12/01/2024,124797,124797,122589,124797,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-14 A15,,12/01/2024,118140,118140,116608,118140,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-11 A15,,12/01/2024,361427,361427,365267,361427,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-11 B2,,12/01/2024,312816,312816,318280,312816,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-11 B3,,12/01/2024,404864,404864,411100,404864,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-INV8 B3,,12/01/2024,190896,190896,188897,190896,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-15 A4,,12/01/2024,923240,923240,931174,923240,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2021-LTV2 A3,,12/01/2024,483385,483385,483385,483385,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2022-2 B1,,12/01/2024,118714,118714,112944,118714,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,46655D-CM-2 JPMMT 2022-2 B2,,12/01/2024,254189,254189,236211,254189,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2023-2 A4B,,12/01/2024,2138606,2138606,2113210,2138606,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2023-4 1A2,,12/01/2024,1053225,1053225,1049769,1053225,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,JPMMT 2023-3 A3A,,12/01/2024,1625951,1625951,1575140,1625951,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LXS 2005-8 2A4A,,12/26/2024,64709,64711,6681,64709,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LXS 2005-7N 1A1A,,12/25/2024,101505,101505,90340,101505,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LXS 2005-9N 1A1,,12/25/2024,665077,665077,574340,665077,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LXS 2006-12N A31A,,12/25/2024,210488,207619,151778,210488,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LXS 2006-10N 1A3A,,12/25/2024,197633,196869,152820,197633,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LXS 2007-15N 2A1,,12/25/2024,179349,179349,153792,179349,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LBMLT 2002-5 M1,,01/31/2024,1810156,1837161,1726691,-27004,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,LUM 2006-7 2A1,,12/25/2024,373016,373016,338512,373016,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MARM 2004-9 M2,,08/25/2024,177187,177187,169435,177187,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MALT 2004-7 3A1,,12/01/2024,109951,109951,109710,109951,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MASD 2006-2 A,,12/25/2024,466593,466594,442972,466593,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MABS 2006-AB1 A4,,12/01/2024,34354,34354,31177,34354,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MELLO 2021-INV3 B2,,12/01/2024,221665,221665,226869,221665,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MELLO 2021-INV3 B3,,12/01/2024,85556,85556,86530,85556,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MELLO 2021-MTG1 B3,,12/01/2024,89543,89543,86087,89543,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MLMI 2005-A10 A,,12/25/2024,147878,147879,133889,147878,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MLMI 2007-HE3 A1,,12/25/2024,216912,216912,116522,216912,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MCMLT 2018-1 M3,,12/01/2024,78396,78396,72124,78396,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSAC 2004-HE7 M1,,12/25/2024,161969,161969,159944,161969,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSAC 2004-HE8 M1,,12/25/2024,45631,45631,45046,45631,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSAC 2005-HE7 M2,,12/25/2024,775487,775487,583554,775487,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSDWC 2003-NC2 M1,,01/31/2024,805048,807034,769708,-1985,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSDWC 2003-NC1 M1,,01/15/2024,11403,11403,11015,11403,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSM 2005-4 3A1,,12/01/2024,62343,62343,55174,62343,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSRM 2020-1 B3,,12/01/2024,72102,72102,70282,72102,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-3 B3,,12/01/2024,60876,60876,59326,60876,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-2 B3,,12/01/2024,97656,97656,96038,97656,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-6 A9,,12/01/2024,155249,155249,155006,155249,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-6 B3,,12/01/2024,94715,94715,93472,94715,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NZES 2021-FHT1 A,,04/25/2024,863817,922079,922057,-57739,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NCHET 2005-B M1,,12/25/2024,1089836,1089836,812609,1089836,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NCHET 2005-C M1,,12/25/2024,1048878,1048878,730281,1048878,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NCHET 2005-D M1,,12/25/2024,3790757,3790757,2596668,3790757,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NRZT 2018-4A A1S,,12/25/2024,780081,780081,766017,780081,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NRZT 2017-3A B3,,12/01/2024,1305771,1305771,1369866,1305771,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NRZT 2017-5A A1,,12/25/2024,119785,119785,119598,119785,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NRZT 2015-1A B4,,12/01/2024,229633,229633,235329,229633,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NRZT 2016-2A B4,,12/01/2024,273158,273158,264835,273158,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NRZT 2018-5A B3,,12/01/2024,1545347,1545347,1578186,1545347,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NRZT 2022-NQM4 A1,,12/01/2024,548902,548902,547043,548902,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEWZ 2021-1 C,,04/30/2024,9966667,9966667,9966667,9966667,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NAA 2005-AP3 A3,,12/01/2024,99500,99500,66043,99500,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NHELI 2007-1 2A1A,,12/25/2024,455696,433313,315703,455696,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NMRR 2014-4R 3A10,,12/25/2024,753717,753717,557751,753717,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NHEL 2006-1 A1A,,12/25/2024,515545,515545,491379,515545,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,670855-AA-3 OBX 2023-NQM1 A1,,12/01/2024,1092982,1092982,1092968,1092982,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP3 1A8,,12/01/2024,308877,308877,311918,308877,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP3 2A1B,,12/25/2024,890502,890502,876567,890502,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP2 2A2,,12/25/2024,107643,107643,107643,107643,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2022-INV2 A13,,12/01/2024,226943,226943,223574,226943,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2022-NQM6 A1,,12/01/2024,539915,539915,534116,539915,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2022-NQM8 A1,,12/01/2024,695247,695247,690031,695247,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2024-NQM11 A2,,12/01/2024,888584,888584,888569,888584,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2024-NQM7 A3,,12/01/2024,725025,725025,725025,725025,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2024-NQM1 A1,,12/01/2024,1286672,1286672,1286659,1286672,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2024-NQM1 A3,,12/01/2024,686225,686225,686213,686225,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2024-NQM12 A3,,12/01/2024,274355,274355,274355,274355,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP1 2A1B,,12/25/2024,973296,973296,961333,973296,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2020-EXP1 2A1B,,12/25/2024,948548,948548,936358,948548,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OBX 2020-EXP3 2A2,,12/25/2024,234509,234509,234509,234509,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,OCMT 2021-5 A19,,12/01/2024,305891,305891,305652,305891,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PHHAM 2007-1 21A,,12/01/2024,73468,88473,66788,73468,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PMTLT 2021-INV1 A27,,12/01/2024,317897,317897,316456,317897,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PSMC 2019-2 A1,,12/01/2024,31180,31180,31804,31180,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,POPLR 2005-2 M1,,12/01/2024,4347031,4500004,4452798,-139756,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,POPLR 2005-3 M1,,12/01/2024,3971263,4080361,4021516,-95254,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,POPLR 2005-D A5,,12/01/2024,610525,610525,577137,610525,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,POPLR 2006-B M1,,12/25/2024,134694,134694,128464,134694,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PRIME 2007-1 A2,,12/01/2024,1822737,1872962,1445136,1822737,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PRPM 2024-NQM2 A2,,12/01/2024,852602,852602,852600,852602,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QA10 A2,,12/25/2024,181465,181364,135570,181465,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2007-QH3 A1,,12/25/2024,180388,180388,158459,180388,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-RZ5 M1,,12/25/2024,175120,147567,116530,175120,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2007-QO4 A1A,,12/25/2024,246083,246083,222167,246083,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RASC 2007-KS1 A4,,12/25/2024,1542227,1542227,1095945,1542227,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RCKT 2019-1 A1,,12/01/2024,184378,184370,187222,184378,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RCKT 2021-5 A25,,12/01/2024,670745,670745,666238,670745,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RCKT 2021-6 A5,,12/01/2024,790224,790224,793928,790224,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RFMSI 2006-S5 A6,,12/01/2024,17550,23807,18927,17550,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RFMSI 2006-S5 A12,,12/01/2024,29723,40321,32257,29723,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAAC 2007-SP3 A2,,12/25/2024,242889,242889,236816,242889,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QO5 1A1,,12/25/2024,119254,119254,104943,119254,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QO5 2A1,,12/25/2024,35705,35705,27336,35705,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QO10 A1,,12/25/2024,318368,318368,245392,318368,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2007-QO1 A1,,12/25/2024,521216,521216,458482,521216,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-RS4 M1,,12/25/2024,1239421,1239421,898580,1239421,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-RZ4 M1,,12/25/2024,1545014,1545014,1130274,1545014,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMP 2007-RS2 A3,,12/25/2024,937463,852863,554245,937463,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RATE 2021-J2 B3,,12/01/2024,79438,79438,75998,79438,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RATE 2022-J1 B2,,12/01/2024,96016,96016,88335,96016,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMC 2005-3 AF4,,12/01/2024,371583,371583,331521,371583,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMC 2004-4 AF5,,12/01/2024,275933,275933,268623,275933,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QS2 1A1,,12/01/2024,82329,95461,66345,82329,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RFMSI 2004-S9 1A23,,12/01/2024,18138,18138,16619,18138,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,76112B-2S-8 RAMP 2006-RS2 A3B,,12/25/2024,280976,280976,260254,280976,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAAC 2005-SP1 2A3,,12/01/2024,208462,208462,188658,208462,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-NC1 M1,,12/25/2024,1272371,1272371,911336,1272371,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RAMP 2005-RS8 M2,,12/25/2024,1334810,1334810,1013163,1334810,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2019-5 A1,,12/01/2024,144569,144561,147091,144569,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2007-2 1A1,,12/20/2024,61059,61059,54038,61059,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2007-3 1A1,,12/20/2024,29942,29942,26798,29942,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2013-11 A1,,12/01/2024,6627,6627,6307,6627,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2018-2 A7,,12/01/2024,281304,281304,288117,281304,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2018-CH3 A13,,12/01/2024,64436,64436,65586,64436,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2019-3 A2,,12/01/2024,239067,239067,242840,239067,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2019-4 A1,,12/01/2024,49525,49525,50562,49525,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2020-4 B3,,12/01/2024,46501,46501,45121,46501,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2020-4 B4,,12/01/2024,21464,21464,18518,21464,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2021-6 A19,,12/01/2024,245933,245933,247969,245933,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SEMT 2022-1 B2,,12/01/2024,177467,177467,170418,177467,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SVHE 2005-OPT4 M1,,12/25/2024,59576,59576,41405,59576,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SVHE 2007-NS1 A3,,03/25/2024,144451,144451,101748,144451,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAIL 2003-BC11 A3,,12/25/2024,502447,502447,498051,502447,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAIL 2005-2 M2,,01/25/2024,17968,17968,16996,17968,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAIL 2005-2 M3,,12/25/2024,1247198,1247198,962681,1247198,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAIL 2005-3 M3,,12/25/2024,855180,855180,843020,855180,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAIL 2005-HE1 M2,,12/25/2024,481025,481025,465242,481025,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAIL 2003-BC10 A4,,12/25/2024,379959,379959,365236,379959,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SASC 2005-WF3 M3,,01/25/2024,1500687,1504070,1485269,-3383,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SASC 2005-OPT1 A3,,12/25/2024,621055,621055,332264,621055,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SASC 2006-WF2 M2,,12/25/2024,1516173,1516173,1062742,1516173,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TMTS 2006-11 A1,,12/25/2024,467247,467247,448849,467247,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TMST 2004-2 A1,,12/25/2024,403456,403456,377231,403456,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TBMLT 2018-3 A13,,12/01/2024,365456,365456,353819,365456,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TPMT 2022-1 A1,,12/01/2024,695096,695096,665694,695096,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TPMT 2019-HY2 A1,,12/25/2024,3228474,3228474,3285412,3228474,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UWM 2021-INV5 B2,,12/01/2024,129366,129366,130654,129366,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UWM 2021-1 B3,,12/01/2024,88898,88898,87337,88898,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-5 A2,,08/09/2024,6363849,6695636,6430898,-104961,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2023-5 A1,,12/01/2024,2425296,2425296,2425254,2425296,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2019-4 A3,,10/31/2024,3401386,3401386,3271708,3401386,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2019-4 A1B,,10/31/2024,1117441,1117441,1058775,1117441,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-4 A3,,12/01/2024,260062,260062,257003,260062,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-3 A2,,12/01/2024,207496,207496,205519,207496,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-3 A3,,12/01/2024,244348,244348,240454,244348,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-6 A1,,12/01/2024,375406,375406,371938,375406,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2023-1 A1,,12/01/2024,510058,510058,510055,510058,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2023-3 A3,,12/01/2024,1496824,1496824,1496814,1496824,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2021-3 A3,,12/01/2024,511046,511046,423370,511046,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2023-4 A3,,12/01/2024,903835,903835,903828,903835,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2023-7 A1,,12/01/2024,1681315,1681315,1681309,1681315,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2024-6 A3,,12/01/2024,663111,663111,663101,663111,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,VERUS 2024-3 A3,,12/01/2024,1547430,1547430,1547417,1547430,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,92922F-2N-7 WAMU 2005-AR11 A1C3,,12/25/2024,116590,116590,116481,116590,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WAMU 2005-AR13 A1C3,,12/25/2024,371960,371960,370565,371960,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WAMU 2005-AR6 2AB3,,12/25/2024,240365,240365,218732,240365,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WMHE 2007-HE4 1A,,12/25/2024,1223974,1223974,801703,1223974,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WMHE 2007-HE3 1A,,12/25/2024,495736,495736,371802,495736,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WMALT 2005-8 3CB1,,12/01/2024,69288,161034,119668,69288,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WMALT 2005-AR1 A1A,,12/25/2024,108817,108817,88618,108817,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WMABS 2006-HE2 A4,,11/25/2024,182312,182312,126023,182312,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WMABS 2006-HE5 1A,,12/25/2024,360422,360422,259504,360422,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WMALT 2006-7 A5,,12/01/2024,59120,59120,33698,59120,0.0,,,,
