entity,period,category,naic_designation,total_current_year,total_prior_year
BLIC,2019Q4,All Other Governments,NAIC 3,81544690,46748104
BLIC,2019Q4,All Other Governments,NAIC 4,7427591,0
BLIC,2019Q4,All Other Governments,NAIC 5,0,0
BLIC,2019Q4,All Other Governments,NAIC 6,0,0
BLIC,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 1,69175921,0
BLIC,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 2,13298985,0
BLIC,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 3,0,0
BLIC,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 4,0,0
BLIC,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 5,0,0
BLIC,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 6,0,0
BLIC,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,197987820,197987820
BLIC,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
BLIC,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
BLIC,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
BLIC,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
BLIC,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
BLIC,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 1,6910180941,6616588485
BLIC,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 2,177256047,55888728
BLIC,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 3,2580000,0
BLIC,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 4,0,0
BLIC,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 5,0,0
BLIC,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 6,0,0
BLIC,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 1,16929317135,10695651256
BLIC,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 2,12405775239,6157814873
BLIC,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 3,984630497,364706749
BLIC,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 4,359369349,97344252
BLIC,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 5,32032400,35754295
BLIC,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 6,0,0
BLIC,2019Q4,Hybrid Securities,NAIC 1,0,0
BLIC,2019Q4,Hybrid Securities,NAIC 2,94243943,0
BLIC,2019Q4,Hybrid Securities,NAIC 3,11204037,0
BLIC,2019Q4,Hybrid Securities,NAIC 4,0,0
BLIC,2019Q4,Hybrid Securities,NAIC 5,0,0
BLIC,2019Q4,Hybrid Securities,NAIC 6,0,0
BLIC,2019Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
BLIC,2019Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
BLIC,2019Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
BLIC,2019Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
BLIC,2019Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
BLIC,2019Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
BLIC,2019Q4,SVO Identified Funds,NAIC 1,0,0
BLIC,2019Q4,SVO Identified Funds,NAIC 2,0,0
BLIC,2019Q4,SVO Identified Funds,NAIC 3,0,0
BLIC,2019Q4,SVO Identified Funds,NAIC 4,0,0
BLIC,2019Q4,SVO Identified Funds,NAIC 5,0,0
BLIC,2019Q4,SVO Identified Funds,NAIC 6,0,0
BLIC,2019Q4,Unaffiliated Bank Loans,NAIC 1,7500000,0
BLIC,2019Q4,Unaffiliated Bank Loans,NAIC 2,130766145,0
BLIC,2019Q4,Unaffiliated Bank Loans,NAIC 3,332874682,0
BLIC,2019Q4,Unaffiliated Bank Loans,NAIC 4,110993338,0
BLIC,2019Q4,Unaffiliated Bank Loans,NAIC 5,0,0
BLIC,2019Q4,Unaffiliated Bank Loans,NAIC 6,0,0
BLIC,2019Q4,Total Bonds Current Year,NAIC 1,0,23390510607
BLIC,2019Q4,Total Bonds Current Year,NAIC 2,0,6717322254
BLIC,2019Q4,Total Bonds Current Year,NAIC 3,0,746909535
BLIC,2019Q4,Total Bonds Current Year,NAIC 4,0,215765181
BLIC,2019Q4,Total Bonds Current Year,NAIC 5,0,14410450
BLIC,2019Q4,Total Bonds Current Year,NAIC 6,0,3293414
BLIC,2019Q4,Total Bonds Prior Year,NAIC 1,647353,25278981516
BLIC,2019Q4,Total Bonds Prior Year,NAIC 2,11735845307,5915014322
BLIC,2019Q4,Total Bonds Prior Year,NAIC 3,1646826009,695752866
BLIC,2019Q4,Total Bonds Prior Year,NAIC 4,97482,391831246
BLIC,2019Q4,Total Bonds Prior Year,NAIC 5,41303816,0
BLIC,2019Q4,Total Bonds Prior Year,NAIC 6,0,0
BLIC,2019Q4,Total Publicly Traded Bonds,NAIC 1,23390510607,23390510607
BLIC,2019Q4,Total Publicly Traded Bonds,NAIC 2,6717322254,6717322254
BLIC,2019Q4,Total Publicly Traded Bonds,NAIC 3,746909535,746909535
BLIC,2019Q4,Total Publicly Traded Bonds,NAIC 4,215765181,215765181
BLIC,2019Q4,Total Publicly Traded Bonds,NAIC 5,41303816,0
BLIC,2019Q4,Total Publicly Traded Bonds,NAIC 6,0,0
BLIC,2019Q4,Total Privately Placed Bonds,NAIC 1,6810933053,6810933053
BLIC,2019Q4,Total Privately Placed Bonds,NAIC 2,6711830355,6711830355
BLIC,2019Q4,Total Privately Placed Bonds,NAIC 3,684863561,684863561
BLIC,2019Q4,Total Privately Placed Bonds,NAIC 4,291624387,291624387
BLIC,2019Q4,Total Privately Placed Bonds,NAIC 5,21596358,0
BLIC,2019Q4,Total Privately Placed Bonds,NAIC 6,0,0
BLIC,2020Q1,BONDS,NAIC 1,34583472850,30201443660
BLIC,2020Q1,BONDS,NAIC 2,13882388865,13429152609
BLIC,2020Q1,BONDS,NAIC 3,1621299933,1431773096
BLIC,2020Q1,BONDS,NAIC 4,515689309,507389568
BLIC,2020Q1,BONDS,NAIC 5,66763239,50164745
BLIC,2020Q1,BONDS,NAIC 6,2124429,3293414
BLIC,2020Q1,BONDS,NAIC 1,28399788,28399788
BLIC,2020Q1,BONDS,NAIC 2,287612459,290363374
BLIC,2020Q1,BONDS,NAIC 3,3,0
BLIC,2020Q1,BONDS,NAIC 4,4,0
BLIC,2020Q1,BONDS,NAIC 5,5,0
BLIC,2020Q1,BONDS,NAIC 6,6,6
BLIC,2020Q2,BONDS,NAIC 1,32548621211,30201443660
BLIC,2020Q2,BONDS,NAIC 2,14155480207,13429152609
BLIC,2020Q2,BONDS,NAIC 3,1808708376,1431773096
BLIC,2020Q2,BONDS,NAIC 4,614842044,507389568
BLIC,2020Q2,BONDS,NAIC 5,95155992,50164745
BLIC,2020Q2,BONDS,NAIC 6,4806238,3293414
BLIC,2020Q2,BONDS,NAIC 1,25399788,28399788
BLIC,2020Q2,BONDS,NAIC 2,64616788,290363374
BLIC,2020Q2,BONDS,NAIC 3,3,0
BLIC,2020Q2,BONDS,NAIC 4,4,0
BLIC,2020Q2,BONDS,NAIC 5,5,0
BLIC,2020Q2,BONDS,NAIC 6,0,6
BLIC,2020Q3,BONDS,NAIC 1,32923422891,30201443660
BLIC,2020Q3,BONDS,NAIC 2,14844773103,13429152609
BLIC,2020Q3,BONDS,NAIC 3,1747206588,1431773096
BLIC,2020Q3,BONDS,NAIC 4,541704980,507389568
BLIC,2020Q3,BONDS,NAIC 5,69833303,50164745
BLIC,2020Q3,BONDS,NAIC 6,2603892,3293414
BLIC,2020Q3,BONDS,NAIC 1,25399788,28399788
BLIC,2020Q3,BONDS,NAIC 2,49109588,290363374
BLIC,2020Q3,BONDS,NAIC 3,3,0
BLIC,2020Q3,BONDS,NAIC 4,4,0
BLIC,2020Q3,BONDS,NAIC 5,5,0
BLIC,2020Q3,BONDS,NAIC 6,0,6
BLIC,2020Q4,U.S. Governments,NAIC 1,6901741869,6897662547
BLIC,2020Q4,U.S. Governments,NAIC 2,0,0
BLIC,2020Q4,U.S. Governments,NAIC 3,0,0
BLIC,2020Q4,U.S. Governments,NAIC 4,0,0
BLIC,2020Q4,U.S. Governments,NAIC 5,0,0
BLIC,2020Q4,U.S. Governments,NAIC 6,0,0
BLIC,2020Q4,All Other Governments,NAIC 1,466739151,203195028
BLIC,2020Q4,All Other Governments,NAIC 2,591793396,291378130
BLIC,2020Q4,All Other Governments,NAIC 3,64952830,23512398
BLIC,2020Q4,All Other Governments,NAIC 4,0,0
BLIC,2020Q4,All Other Governments,NAIC 5,2651072,0
BLIC,2020Q4,All Other Governments,NAIC 6,0,0
BLIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 1,72429269,0
BLIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 2,13359519,0
BLIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 3,0,0
BLIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 4,0,0
BLIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 5,0,0
BLIC,2020Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 6,0,0
BLIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,207003497,207003497
BLIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,2654842,0
BLIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
BLIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
BLIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
BLIC,2020Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
BLIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 1,6290880142,6257999925
BLIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 2,24078028,24078028
BLIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 3,1775000,0
BLIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 4,0,0
BLIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 5,0,0
BLIC,2020Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 6,0,0
BLIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 1,17776320247,10931210877
BLIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 2,14457471125,7907134334
BLIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 3,1323908744,577682335
BLIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 4,425977466,58438877
BLIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 5,41122245,49106693
BLIC,2020Q4,Industrial and Miscellaneous (unaffiliated),NAIC 6,0,0
BLIC,2020Q4,Hybrid Securities,NAIC 1,0,0
BLIC,2020Q4,Hybrid Securities,NAIC 2,180776847,0
BLIC,2020Q4,Hybrid Securities,NAIC 3,0,0
BLIC,2020Q4,Hybrid Securities,NAIC 4,0,0
BLIC,2020Q4,Hybrid Securities,NAIC 5,0,0
BLIC,2020Q4,Hybrid Securities,NAIC 6,0,0
BLIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
BLIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
BLIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
BLIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
BLIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
BLIC,2020Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
BLIC,2020Q4,SVO Identified Funds,NAIC 1,0,0
BLIC,2020Q4,SVO Identified Funds,NAIC 2,0,0
BLIC,2020Q4,SVO Identified Funds,NAIC 3,0,0
BLIC,2020Q4,SVO Identified Funds,NAIC 4,0,0
BLIC,2020Q4,SVO Identified Funds,NAIC 5,0,0
BLIC,2020Q4,SVO Identified Funds,NAIC 6,0,0
BLIC,2020Q4,Unaffiliated Bank Loans,NAIC 1,0,0
BLIC,2020Q4,Unaffiliated Bank Loans,NAIC 2,128049024,0
BLIC,2020Q4,Unaffiliated Bank Loans,NAIC 3,311412432,0
BLIC,2020Q4,Unaffiliated Bank Loans,NAIC 4,0,0
BLIC,2020Q4,Unaffiliated Bank Loans,NAIC 5,0,0
BLIC,2020Q4,Unaffiliated Bank Loans,NAIC 6,0,0
BLIC,2020Q4,Total Bonds Current Year,NAIC 1,0,24597455797
BLIC,2020Q4,Total Bonds Current Year,NAIC 2,0,8547430724
BLIC,2020Q4,Total Bonds Current Year,NAIC 3,0,914382165
BLIC,2020Q4,Total Bonds Current Year,NAIC 4,0,187743889
BLIC,2020Q4,Total Bonds Current Year,NAIC 5,0,19985403
BLIC,2020Q4,Total Bonds Current Year,NAIC 6,0,1124198
BLIC,2020Q4,Total Bonds Prior Year,NAIC 1,30201443660,6810933053
BLIC,2020Q4,Total Bonds Prior Year,NAIC 2,13429152609,6711830355
BLIC,2020Q4,Total Bonds Prior Year,NAIC 3,1431773096,684863561
BLIC,2020Q4,Total Bonds Prior Year,NAIC 4,507389568,291624387
BLIC,2020Q4,Total Bonds Prior Year,NAIC 5,14410450,0
BLIC,2020Q4,Total Bonds Prior Year,NAIC 6,0,0
BLIC,2020Q4,Total Publicly Traded Bonds,NAIC 1,24597455797,24597455797
BLIC,2020Q4,Total Publicly Traded Bonds,NAIC 2,8547430724,8547430724
BLIC,2020Q4,Total Publicly Traded Bonds,NAIC 3,914382165,914382165
BLIC,2020Q4,Total Publicly Traded Bonds,NAIC 4,215765181,0
BLIC,2020Q4,Total Publicly Traded Bonds,NAIC 5,14410450,0
BLIC,2020Q4,Total Publicly Traded Bonds,NAIC 6,0,0
BLIC,2020Q4,Total Privately Placed Bonds,NAIC 1,7145613032,7145613032
BLIC,2020Q4,Total Privately Placed Bonds,NAIC 2,6861374221,6861374221
BLIC,2020Q4,Total Privately Placed Bonds,NAIC 3,826485142,826485142
BLIC,2020Q4,Total Privately Placed Bonds,NAIC 4,369528589,369528589
BLIC,2020Q4,Total Privately Placed Bonds,NAIC 5,35754295,0
BLIC,2020Q4,Total Privately Placed Bonds,NAIC 6,0,0
BLIC,2021Q1,BONDS,NAIC 1,29930623321,31743068829
BLIC,2021Q1,BONDS,NAIC 2,15037865201,15408804945
BLIC,2021Q1,BONDS,NAIC 3,1792596286,1740867307
BLIC,2021Q1,BONDS,NAIC 4,563662870,557272478
BLIC,2021Q1,BONDS,NAIC 5,69770690,69092096
BLIC,2021Q1,BONDS,NAIC 6,2934856,1124198
BLIC,2021Q1,BONDS,NAIC 1,20800000,25399788
BLIC,2021Q1,BONDS,NAIC 2,37841880,46687827
BLIC,2021Q1,BONDS,NAIC 3,3,0
BLIC,2021Q1,BONDS,NAIC 4,4,0
BLIC,2021Q1,BONDS,NAIC 5,5,0
BLIC,2021Q1,BONDS,NAIC 6,6,0
BLIC,2021Q2,BONDS,NAIC 1,31958977366,31743068829
BLIC,2021Q2,BONDS,NAIC 2,14861587786,15408804945
BLIC,2021Q2,BONDS,NAIC 3,1814958847,1740867307
BLIC,2021Q2,BONDS,NAIC 4,611913100,557272478
BLIC,2021Q2,BONDS,NAIC 5,62332439,69092096
BLIC,2021Q2,BONDS,NAIC 6,15363440,1124198
BLIC,2021Q2,BONDS,NAIC 1,20800000,25399788
BLIC,2021Q2,BONDS,NAIC 2,36029081,46687827
BLIC,2021Q2,BONDS,NAIC 3,3,0
BLIC,2021Q2,BONDS,NAIC 4,4,0
BLIC,2021Q2,BONDS,NAIC 5,5,0
BLIC,2021Q2,BONDS,NAIC 6,6,0
BLIC,2021Q3,BONDS,NAIC 1,34118436155,31743068829
BLIC,2021Q3,BONDS,NAIC 2,15096633286,15408804945
BLIC,2021Q3,BONDS,NAIC 3,2022349540,1740867307
BLIC,2021Q3,BONDS,NAIC 4,682686055,557272478
BLIC,2021Q3,BONDS,NAIC 5,33303528,69092096
BLIC,2021Q3,BONDS,NAIC 6,17971934,1124198
BLIC,2021Q3,BONDS,NAIC 1,33800000,25399787
BLIC,2021Q3,BONDS,NAIC 2,34801436,46687824
BLIC,2021Q3,BONDS,NAIC 3,0,0
BLIC,2021Q3,BONDS,NAIC 4,0,0
BLIC,2021Q3,BONDS,NAIC 5,0,0
BLIC,2021Q3,BONDS,NAIC 6,0,0
BLIC,2021Q4,U.S. Governments,NAIC 1,7674866818,7674850882
BLIC,2021Q4,U.S. Governments,NAIC 2,0,0
BLIC,2021Q4,U.S. Governments,NAIC 3,0,0
BLIC,2021Q4,U.S. Governments,NAIC 4,0,0
BLIC,2021Q4,U.S. Governments,NAIC 5,0,0
BLIC,2021Q4,U.S. Governments,NAIC 6,0,0
BLIC,2021Q4,All Other Governments,NAIC 1,592606265,277344623
BLIC,2021Q4,All Other Governments,NAIC 2,516507617,237565698
BLIC,2021Q4,All Other Governments,NAIC 3,56792868,34878153
BLIC,2021Q4,All Other Governments,NAIC 4,0,0
BLIC,2021Q4,All Other Governments,NAIC 5,0,0
BLIC,2021Q4,All Other Governments,NAIC 6,0,0
BLIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,92876431,92876431
BLIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,12214898,12214898
BLIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
BLIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
BLIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
BLIC,2021Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
BLIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,192838945,192838945
BLIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,2271893,2271893
BLIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
BLIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
BLIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
BLIC,2021Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
BLIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 1,7186506385,7138199056
BLIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 2,23994794,22994794
BLIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 3,1180000,1180000
BLIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
BLIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
BLIC,2021Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
BLIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,18381926956,10078917937
BLIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,13803945730,7027272474
BLIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,1289000587,384479465
BLIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,559235072,54141280
BLIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,17540511,4662191
BLIC,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,14823746,0
BLIC,2021Q4,Hybrid Securities,NAIC 1,7000000,7000000
BLIC,2021Q4,Hybrid Securities,NAIC 2,220399163,209793219
BLIC,2021Q4,Hybrid Securities,NAIC 3,3826240,0
BLIC,2021Q4,Hybrid Securities,NAIC 4,0,0
BLIC,2021Q4,Hybrid Securities,NAIC 5,0,0
BLIC,2021Q4,Hybrid Securities,NAIC 6,0,0
BLIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
BLIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
BLIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
BLIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
BLIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
BLIC,2021Q4,"Parent, Subsidiaries and Affiliates",NAIC 6,0,0
BLIC,2021Q4,SVO Identified Funds,NAIC 1,0,0
BLIC,2021Q4,SVO Identified Funds,NAIC 2,0,0
BLIC,2021Q4,SVO Identified Funds,NAIC 3,0,0
BLIC,2021Q4,SVO Identified Funds,NAIC 4,0,0
BLIC,2021Q4,SVO Identified Funds,NAIC 5,0,0
BLIC,2021Q4,SVO Identified Funds,NAIC 6,0,0
BLIC,2021Q4,Unaffiliated Bank Loans,NAIC 1,18262455,0
BLIC,2021Q4,Unaffiliated Bank Loans,NAIC 2,263671599,218966752
BLIC,2021Q4,Unaffiliated Bank Loans,NAIC 3,540636766,492391814
BLIC,2021Q4,Unaffiliated Bank Loans,NAIC 4,217093500,214219141
BLIC,2021Q4,Unaffiliated Bank Loans,NAIC 5,6630356,5009663
BLIC,2021Q4,Unaffiliated Bank Loans,NAIC 6,10449,0
BLIC,2021Q4,Total Bonds Current Year,NAIC 1,0,25462027874
BLIC,2021Q4,Total Bonds Current Year,NAIC 2,0,7731079728
BLIC,2021Q4,Total Bonds Current Year,NAIC 3,0,912929432
BLIC,2021Q4,Total Bonds Current Year,NAIC 4,0,268360421
BLIC,2021Q4,Total Bonds Current Year,NAIC 5,0,9671854
BLIC,2021Q4,Total Bonds Current Year,NAIC 6,0,0
BLIC,2021Q4,Total Bonds Prior Year,NAIC 1,0,24597455797
BLIC,2021Q4,Total Bonds Prior Year,NAIC 2,0,8547430724
BLIC,2021Q4,Total Bonds Prior Year,NAIC 3,0,914382165
BLIC,2021Q4,Total Bonds Prior Year,NAIC 4,0,187743889
BLIC,2021Q4,Total Bonds Prior Year,NAIC 5,0,19985403
BLIC,2021Q4,Total Bonds Prior Year,NAIC 6,0,1124198
BLIC,2021Q4,Total Publicly Traded Bonds,NAIC 1,0,24597455797
BLIC,2021Q4,Total Publicly Traded Bonds,NAIC 2,0,8547430724
BLIC,2021Q4,Total Publicly Traded Bonds,NAIC 3,0,914382165
BLIC,2021Q4,Total Publicly Traded Bonds,NAIC 4,0,187743889
BLIC,2021Q4,Total Publicly Traded Bonds,NAIC 5,0,19985403
BLIC,2021Q4,Total Publicly Traded Bonds,NAIC 6,0,1124198
BLIC,2021Q4,Total Privately Placed Bonds,NAIC 1,0,7145613032
BLIC,2021Q4,Total Privately Placed Bonds,NAIC 2,0,6861374221
BLIC,2021Q4,Total Privately Placed Bonds,NAIC 3,0,826485142
BLIC,2021Q4,Total Privately Placed Bonds,NAIC 4,0,369528589
BLIC,2021Q4,Total Privately Placed Bonds,NAIC 5,0,49106693
BLIC,2021Q4,Total Privately Placed Bonds,NAIC 6,0,0
BLIC,2022Q1,BONDS,NAIC 1,0,34146884255
BLIC,2022Q1,BONDS,NAIC 2,0,14843005694
BLIC,2022Q1,BONDS,NAIC 3,0,1891436461
BLIC,2022Q1,BONDS,NAIC 4,0,776328572
BLIC,2022Q1,BONDS,NAIC 5,0,24170867
BLIC,2022Q1,BONDS,NAIC 6,0,14834195
BLIC,2022Q1,BONDS,NAIC 1,0,27800000
BLIC,2022Q1,BONDS,NAIC 2,0,34422020
BLIC,2022Q1,BONDS,NAIC 3,0,0
BLIC,2022Q1,BONDS,NAIC 4,0,0
BLIC,2022Q1,BONDS,NAIC 5,0,0
BLIC,2022Q1,BONDS,NAIC 6,0,0
BLIC,2022Q2,BONDS,NAIC 1,0,34146884255
BLIC,2022Q2,BONDS,NAIC 2,0,14843005694
BLIC,2022Q2,BONDS,NAIC 3,0,1891436461
BLIC,2022Q2,BONDS,NAIC 4,0,776328572
BLIC,2022Q2,BONDS,NAIC 5,0,24170867
BLIC,2022Q2,BONDS,NAIC 6,0,14834195
BLIC,2022Q2,BONDS,NAIC 1,0,27800000
BLIC,2022Q2,BONDS,NAIC 2,0,34422020
BLIC,2022Q2,BONDS,NAIC 3,0,0
BLIC,2022Q2,BONDS,NAIC 4,0,0
BLIC,2022Q2,BONDS,NAIC 5,0,0
BLIC,2022Q2,BONDS,NAIC 6,0,0
BLIC,2022Q3,BONDS,NAIC 1,36979755851,34146884255
BLIC,2022Q3,BONDS,NAIC 2,15272591601,14843005694
BLIC,2022Q3,BONDS,NAIC 3,1782138190,1891436461
BLIC,2022Q3,BONDS,NAIC 4,352506665,776328572
BLIC,2022Q3,BONDS,NAIC 5,60591849,24170867
BLIC,2022Q3,BONDS,NAIC 6,0,14834195
BLIC,2022Q3,BONDS,NAIC 1,27800000,27800000
BLIC,2022Q3,BONDS,NAIC 2,18296019,34422020
BLIC,2022Q3,BONDS,NAIC 3,0,0
BLIC,2022Q3,BONDS,NAIC 4,0,0
BLIC,2022Q3,BONDS,NAIC 5,0,0
BLIC,2022Q3,BONDS,NAIC 6,0,0
BLIC,2022Q4,U.S. Governments,NAIC 1,8502771282,8502755323
BLIC,2022Q4,U.S. Governments,NAIC 2,0,0
BLIC,2022Q4,U.S. Governments,NAIC 3,0,0
BLIC,2022Q4,U.S. Governments,NAIC 4,0,0
BLIC,2022Q4,U.S. Governments,NAIC 5,0,0
BLIC,2022Q4,U.S. Governments,NAIC 6,0,0
BLIC,2022Q4,All Other Governments,NAIC 1,519297545,263627267
BLIC,2022Q4,All Other Governments,NAIC 2,293909437,149613889
BLIC,2022Q4,All Other Governments,NAIC 3,9783446,433446
BLIC,2022Q4,All Other Governments,NAIC 4,0,0
BLIC,2022Q4,All Other Governments,NAIC 5,0,0
BLIC,2022Q4,All Other Governments,NAIC 6,0,0
BLIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,109213437,109213437
BLIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,13203747,13203747
BLIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
BLIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
BLIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 5,0,0
BLIC,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
BLIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,204094759,204094758
BLIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,3200831,3200832
BLIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
BLIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
BLIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
BLIC,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
BLIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 1,6847462257,6776363540
BLIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 2,22883133,22883134
BLIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 3,1180000,1180000
BLIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
BLIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
BLIC,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
BLIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,21617458329,11897009439
BLIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,14350515055,7055428433
BLIC,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,1190427460,309806088
