entity,period,category,naic_designation,total_current_year,total_prior_year
JNLIC,2024Q4,Total Privately Placed Bonds,NAIC 6,0,2292177
JNLIC,2025Q1,BONDS,NAIC 1,0,16924259551
JNLIC,2025Q1,BONDS,NAIC 2,0,12395675789
JNLIC,2025Q1,BONDS,NAIC 3,0,356088430
JNLIC,2025Q1,BONDS,NAIC 4,0,30139619
JNLIC,2025Q1,BONDS,NAIC 5,0,11889765
JNLIC,2025Q1,BONDS,NAIC 6,0,3639397
JNLIC,2025Q1,BONDS,NAIC 2,0,749796573
JNLIC,2025Q1,BONDS,NAIC 3,0,143981868
JNLIC,2025Q1,BONDS,NAIC 4,0,20724641
JNLIC,2025Q1,BONDS,NAIC 5,0,806960
JNLIC,2025Q1,BONDS,NAIC 6,0,13819
JNLIC,2025Q1,BONDS,NAIC 1,0,4287600
JNLIC,2025Q1,BONDS,NAIC 2,0,106860501
JNLIC,2025Q1,BONDS,NAIC 3,0,37993125
JNLIC,2025Q1,BONDS,NAIC 4,0,0
JNLIC,2025Q1,BONDS,NAIC 5,0,0
JNLIC,2025Q1,BONDS,NAIC 6,0,22866
JNLIC,2025Q2,BONDS,NAIC 1,0,16924259551
JNLIC,2025Q2,BONDS,NAIC 2,0,12395675789
JNLIC,2025Q2,BONDS,NAIC 3,0,356088430
JNLIC,2025Q2,BONDS,NAIC 4,0,30139619
JNLIC,2025Q2,BONDS,NAIC 5,0,11889765
JNLIC,2025Q2,BONDS,NAIC 6,0,3639397
JNLIC,2025Q2,BONDS,NAIC 2,0,749796573
JNLIC,2025Q2,BONDS,NAIC 3,0,143981868
JNLIC,2025Q2,BONDS,NAIC 4,0,20724641
JNLIC,2025Q2,BONDS,NAIC 5,0,806960
JNLIC,2025Q2,BONDS,NAIC 6,0,13819
JNLIC,2025Q2,BONDS,NAIC 1,0,4287600
JNLIC,2025Q2,BONDS,NAIC 2,0,106860501
JNLIC,2025Q2,BONDS,NAIC 3,0,37993125
JNLIC,2025Q2,BONDS,NAIC 4,0,0
JNLIC,2025Q2,BONDS,NAIC 5,0,0
JNLIC,2025Q2,BONDS,NAIC 6,0,22866
JNLIC,2025Q3,BONDS,NAIC 1,17166806650,16924259551
JNLIC,2025Q3,BONDS,NAIC 2,11914815572,12395675789
JNLIC,2025Q3,BONDS,NAIC 3,327751475,356088430
JNLIC,2025Q3,BONDS,NAIC 4,30607920,30139619
JNLIC,2025Q3,BONDS,NAIC 5,10863000,11889765
JNLIC,2025Q3,BONDS,NAIC 6,3099339,3639397
JNLIC,2025Q3,BONDS,NAIC 2,783821332,749796573
JNLIC,2025Q3,BONDS,NAIC 3,147532958,143981868
JNLIC,2025Q3,BONDS,NAIC 4,8763763,20724641
JNLIC,2025Q3,BONDS,NAIC 5,4457440,806960
JNLIC,2025Q3,BONDS,NAIC 6,0,13819
JNLIC,2025Q3,BONDS,NAIC 1,25348287,4287600
JNLIC,2025Q3,BONDS,NAIC 2,78103513,106860501
JNLIC,2025Q3,BONDS,NAIC 3,31579485,37993125
JNLIC,2025Q3,BONDS,NAIC 4,0,0
JNLIC,2025Q3,BONDS,NAIC 5,0,0
JNLIC,2025Q3,BONDS,NAIC 6,702000,22866
JNLICNY,2020Q3,BONDS,NAIC 1,26661172,16755727
JNLICNY,2020Q3,BONDS,NAIC 2,763359,-975
JNLICNY,2020Q3,BONDS,NAIC 3,5696918,5977550
JNLICNY,2020Q3,BONDS,NAIC 4,2,71866
JNLICNY,2020Q3,BONDS,NAIC 5,0,0
JNLICNY,2020Q3,BONDS,NAIC 6,6,0
JNLICNY,2020Q3,BONDS,NAIC 1,0,0
JNLICNY,2020Q3,BONDS,NAIC 2,0,0
JNLICNY,2020Q3,BONDS,NAIC 3,0,0
JNLICNY,2020Q3,BONDS,NAIC 4,0,0
JNLICNY,2020Q3,BONDS,NAIC 5,0,0
JNLICNY,2020Q3,BONDS,NAIC 6,0,0
JNLICNY,2020Q4,"U.S. Governments                                                                                                                                                                                                                          15,975,246                     0",NAIC 1,0,0
JNLICNY,2020Q4,"U.S. Governments                                                                                                                                                                                                                          15,975,246                     0",NAIC 2,0,0
JNLICNY,2020Q4,"U.S. Governments                                                                                                                                                                                                                          15,975,246                     0",NAIC 3,0,0
JNLICNY,2020Q4,"U.S. Governments                                                                                                                                                                                                                          15,975,246                     0",NAIC 4,0,0
JNLICNY,2020Q4,"U.S. Governments                                                                                                                                                                                                                          15,975,246                     0",NAIC 5,0,0
JNLICNY,2020Q4,"U.S. Governments                                                                                                                                                                                                                          15,975,246                     0",NAIC 6,0,0
JNLICNY,2020Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 1,0,0
JNLICNY,2020Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 2,0,0
JNLICNY,2020Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 3,0,0
JNLICNY,2020Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 4,0,0
JNLICNY,2020Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 5,0,0
JNLICNY,2020Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 6,0,0
JNLICNY,2020Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 1,0,0
JNLICNY,2020Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 2,0,0
JNLICNY,2020Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 3,0,0
JNLICNY,2020Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 5,0,0
JNLICNY,2020Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 6,0,0
JNLICNY,2020Q4,"U.S. Political Subdivisions of States, Territories and  129,817               594,003         943,839          164,445                       0  XXX          1,832,104                      0.1    1,956,152          0.2                            0                   0",NAIC 1,0,0
JNLICNY,2020Q4,"U.S. Political Subdivisions of States, Territories and  129,817               594,003         943,839          164,445                       0  XXX          1,832,104                      0.1    1,956,152          0.2                            0                   0",NAIC 2,0,0
JNLICNY,2020Q4,"U.S. Political Subdivisions of States, Territories and  129,817               594,003         943,839          164,445                       0  XXX          1,832,104                      0.1    1,956,152          0.2                            0                   0",NAIC 3,0,2526911
JNLICNY,2020Q4,"U.S. Political Subdivisions of States, Territories and  129,817               594,003         943,839          164,445                       0  XXX          1,832,104                      0.1    1,956,152          0.2                            0                   0",NAIC 4,0,0
JNLICNY,2020Q4,"U.S. Political Subdivisions of States, Territories and  129,817               594,003         943,839          164,445                       0  XXX          1,832,104                      0.1    1,956,152          0.2                            0                   0",NAIC 5,0,0
JNLICNY,2020Q4,"U.S. Political Subdivisions of States, Territories and  129,817               594,003         943,839          164,445                       0  XXX          1,832,104                      0.1    1,956,152          0.2                            0                   0",NAIC 6,0,0
JNLICNY,2020Q4,U.S. Special Revenue & Special Assessment                                                                                                    0  XXX             0                           0.0    0                  0.0,NAIC 1,0,0
JNLICNY,2020Q4,U.S. Special Revenue & Special Assessment                                                                                                    0  XXX             0                           0.0    0                  0.0,NAIC 3,0,0
JNLICNY,2020Q4,U.S. Special Revenue & Special Assessment                                                                                                    0  XXX             0                           0.0    0                  0.0,NAIC 5,0,0
JNLICNY,2020Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,0,0
JNLICNY,2020Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,627301842,12956287
JNLICNY,2020Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,28484850,1954359
JNLICNY,2020Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
JNLICNY,2020Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,8659378,0
JNLICNY,2020Q4,"Hybrid Securities                                             0               0                0                 0                 0  XXX                0                           0.0    71,866             0.0            784,871,404        455,637,872",NAIC 2,0,0
JNLICNY,2020Q4,"Hybrid Securities                                             0               0                0                 0                 0  XXX                0                           0.0    71,866             0.0            784,871,404        455,637,872",NAIC 4,1240509276,0
JNLICNY,2020Q4,"Hybrid Securities                                             0               0                0                 0                 0  XXX                0                           0.0    71,866             0.0            784,871,404        455,637,872",NAIC 6,0,0
JNLICNY,2020Q4,"Parent, Subsidiaries and Affiliates                           0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0",NAIC 2,0,0
JNLICNY,2020Q4,"Parent, Subsidiaries and Affiliates                           0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0",NAIC 4,0,0
JNLICNY,2020Q4,"Parent, Subsidiaries and Affiliates                           0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0",NAIC 6,0,0
JNLICNY,2020Q4,SVO Identified Funds                                          0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 2,0,0
JNLICNY,2020Q4,SVO Identified Funds                                          0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 4,0,0
JNLICNY,2020Q4,SVO Identified Funds                                          0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 6,0,0
JNLICNY,2020Q4,Unaffiliated Bank Loans                                      0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 2,0,0
JNLICNY,2020Q4,Unaffiliated Bank Loans                                      0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 4,0,0
JNLICNY,2020Q4,Total Bonds Current Year,NAIC 1,0,358743996
JNLICNY,2020Q4,Total Bonds Current Year,NAIC 2,0,0
JNLICNY,2020Q4,Total Bonds Current Year,NAIC 3,197582923,0
JNLICNY,2020Q4,Total Bonds Current Year,NAIC 4,0,0
JNLICNY,2020Q4,Total Bonds Current Year,NAIC 5,0,12956287
JNLICNY,2020Q4,Total Bonds Current Year,NAIC 6,0,0
JNLICNY,2020Q4,"Total Bonds Prior Year                           46,390,876         219,138,352           336,392,120                9,381,804     261,011                      0      XXX               XXX                    611,564,163                          54.1      390,771,147            220,793,016",NAIC 1,0,0
JNLICNY,2020Q4,"Total Bonds Prior Year                           46,390,876         219,138,352           336,392,120                9,381,804     261,011                      0      XXX               XXX                    611,564,163                          54.1      390,771,147            220,793,016",NAIC 2,0,0
JNLICNY,2020Q4,"Total Bonds Prior Year                           46,390,876         219,138,352           336,392,120                9,381,804     261,011                      0      XXX               XXX                    611,564,163                          54.1      390,771,147            220,793,016",NAIC 3,0,0
JNLICNY,2020Q4,"Total Bonds Prior Year                           46,390,876         219,138,352           336,392,120                9,381,804     261,011                      0      XXX               XXX                    611,564,163                          54.1      390,771,147            220,793,016",NAIC 4,0,7806738
JNLICNY,2020Q4,"Total Bonds Prior Year                           46,390,876         219,138,352           336,392,120                9,381,804     261,011                      0      XXX               XXX                    611,564,163                          54.1      390,771,147            220,793,016",NAIC 5,0,0
JNLICNY,2020Q4,"Total Bonds Prior Year                           46,390,876         219,138,352           336,392,120                9,381,804     261,011                      0      XXX               XXX                    611,564,163                          54.1      390,771,147            220,793,016",NAIC 6,0,1216274
JNLICNY,2020Q4,"Total Publicly Traded Bonds                      19,506,964         156,716,382           178,180,435                 4,268,078     72,137                      0      358,743,996                  28.3        390,771,147                          34.6      358,743,996            XXX",NAIC 1,0,0
JNLICNY,2020Q4,"Total Publicly Traded Bonds                      19,506,964         156,716,382           178,180,435                 4,268,078     72,137                      0      358,743,996                  28.3        390,771,147                          34.6      358,743,996            XXX",NAIC 2,0,0
JNLICNY,2020Q4,"Total Publicly Traded Bonds                      19,506,964         156,716,382           178,180,435                 4,268,078     72,137                      0      358,743,996                  28.3        390,771,147                          34.6      358,743,996            XXX",NAIC 3,0,0
JNLICNY,2020Q4,"Total Publicly Traded Bonds                      19,506,964         156,716,382           178,180,435                 4,268,078     72,137                      0      358,743,996                  28.3        390,771,147                          34.6      358,743,996            XXX",NAIC 4,0,7806738
JNLICNY,2020Q4,"Total Publicly Traded Bonds                      19,506,964         156,716,382           178,180,435                 4,268,078     72,137                      0      358,743,996                  28.3        390,771,147                          34.6      358,743,996            XXX",NAIC 5,0,0
JNLICNY,2020Q4,"Total Privately Placed Bonds                     27,551,768         101,276,365           100,426,043                14,773,787    149,755                      0      244,177,718                  19.3        220,793,016                          19.5      XXX                    244,177,718",NAIC 1,197582923,0
JNLICNY,2020Q4,"Total Privately Placed Bonds                     27,551,768         101,276,365           100,426,043                14,773,787    149,755                      0      244,177,718                  19.3        220,793,016                          19.5      XXX                    244,177,718",NAIC 2,15528563,0
JNLICNY,2020Q4,"Total Privately Placed Bonds                     27,551,768         101,276,365           100,426,043                14,773,787    149,755                      0      244,177,718                  19.3        220,793,016                          19.5      XXX                    244,177,718",NAIC 3,0,0
JNLICNY,2020Q4,"Total Privately Placed Bonds                     27,551,768         101,276,365           100,426,043                14,773,787    149,755                      0      244,177,718                  19.3        220,793,016                          19.5      XXX                    244,177,718",NAIC 4,15528563,6705019
JNLICNY,2020Q4,"Total Privately Placed Bonds                     27,551,768         101,276,365           100,426,043                14,773,787    149,755                      0      244,177,718                  19.3        220,793,016                          19.5      XXX                    244,177,718",NAIC 5,0,0
JNLICNY,2020Q4,"Total Privately Placed Bonds                     27,551,768         101,276,365           100,426,043                14,773,787    149,755                      0      244,177,718                  19.3        220,793,016                          19.5      XXX                    244,177,718",NAIC 6,0,4761276
JNLICNY,2021Q1,BONDS,NAIC 1,0,627301842
JNLICNY,2021Q1,BONDS,NAIC 3,0,28484850
JNLICNY,2021Q1,BONDS,NAIC 5,0,8659378
JNLICNY,2021Q1,BONDS,NAIC 1,0,0
JNLICNY,2021Q1,BONDS,NAIC 3,0,0
JNLICNY,2021Q1,BONDS,NAIC 5,0,0
JNLICNY,2021Q1,BONDS,NAIC 6,0,0
JNLICNY,2021Q3,BONDS,NAIC 1,26907070,28484850
JNLICNY,2021Q3,BONDS,NAIC 2,2,-4096
JNLICNY,2021Q3,BONDS,NAIC 3,3239647,8659378
JNLICNY,2021Q3,BONDS,NAIC 4,0,0
JNLICNY,2021Q3,BONDS,NAIC 5,0,0
JNLICNY,2021Q3,BONDS,NAIC 6,3968347,4126611
JNLICNY,2021Q3,BONDS,NAIC 1,0,0
JNLICNY,2021Q3,BONDS,NAIC 2,0,0
JNLICNY,2021Q3,BONDS,NAIC 3,0,0
JNLICNY,2021Q3,BONDS,NAIC 4,0,0
JNLICNY,2021Q3,BONDS,NAIC 5,0,0
JNLICNY,2021Q3,BONDS,NAIC 6,0,0
JNLICNY,2021Q4,"U.S. Governments                                                                                                                                                                                                                           8,029,655                     0",NAIC 1,0,0
JNLICNY,2021Q4,"U.S. Governments                                                                                                                                                                                                                           8,029,655                     0",NAIC 2,0,0
JNLICNY,2021Q4,"U.S. Governments                                                                                                                                                                                                                           8,029,655                     0",NAIC 3,0,0
JNLICNY,2021Q4,"U.S. Governments                                                                                                                                                                                                                           8,029,655                     0",NAIC 4,0,0
JNLICNY,2021Q4,"U.S. Governments                                                                                                                                                                                                                           8,029,655                     0",NAIC 5,0,0
JNLICNY,2021Q4,"U.S. Governments                                                                                                                                                                                                                           8,029,655                     0",NAIC 6,0,0
JNLICNY,2021Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 1,0,0
JNLICNY,2021Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 2,0,0
JNLICNY,2021Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 3,0,0
JNLICNY,2021Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 4,0,0
JNLICNY,2021Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 5,0,0
JNLICNY,2021Q4,All Other Governments                                                                                                                                                                                                                                0                   0,NAIC 6,0,0
JNLICNY,2021Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 1,0,0
JNLICNY,2021Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 2,0,0
JNLICNY,2021Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 3,0,0
JNLICNY,2021Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 5,0,0
JNLICNY,2021Q4,"U.S. States, Territories and Possessions etc.,                          0               0                0                 0                 0  XXX             0                           0.0    0                  0.0                            0                   0",NAIC 6,0,0
JNLICNY,2021Q4,"U.S. Political Subdivisions of States, Territories and  136,827               626,078         938,545                      0                 0  XXX          1,701,450                      0.1    1,832,104          0.1                            0                   0",NAIC 1,0,0
JNLICNY,2021Q4,"U.S. Political Subdivisions of States, Territories and  136,827               626,078         938,545                      0                 0  XXX          1,701,450                      0.1    1,832,104          0.1                            0                   0",NAIC 3,0,1509440
JNLICNY,2021Q4,"U.S. Political Subdivisions of States, Territories and  136,827               626,078         938,545                      0                 0  XXX          1,701,450                      0.1    1,832,104          0.1                            0                   0",NAIC 4,0,0
JNLICNY,2021Q4,"U.S. Political Subdivisions of States, Territories and  136,827               626,078         938,545                      0                 0  XXX          1,701,450                      0.1    1,832,104          0.1                            0                   0",NAIC 5,0,0
JNLICNY,2021Q4,"U.S. Political Subdivisions of States, Territories and  136,827               626,078         938,545                      0                 0  XXX          1,701,450                      0.1    1,832,104          0.1                            0                   0",NAIC 6,0,0
JNLICNY,2021Q4,U.S. Special Revenue & Special Assessment                               0               0                0                 0                 0  XXX             0                           0.0    0                  0.0,NAIC 1,1701450,0
JNLICNY,2021Q4,U.S. Special Revenue & Special Assessment                               0               0                0                 0                 0  XXX             0                           0.0    0                  0.0,NAIC 3,0,0
JNLICNY,2021Q4,U.S. Special Revenue & Special Assessment                               0               0                0                 0                 0  XXX             0                           0.0    0                  0.0,NAIC 5,0,0
JNLICNY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,0,0
JNLICNY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,661767206,10008147
JNLICNY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,26492743,1364593
JNLICNY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
JNLICNY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,4499277,0
JNLICNY,2021Q4,"Hybrid Securities                                             0               0                0                 0                 0  XXX                0                           0.0    0                  0.0            788,590,139        474,837,152",NAIC 2,4075028,0
JNLICNY,2021Q4,"Hybrid Securities                                             0               0                0                 0                 0  XXX                0                           0.0    0                  0.0            788,590,139        474,837,152",NAIC 4,1263427291,0
JNLICNY,2021Q4,"Hybrid Securities                                             0               0                0                 0                 0  XXX                0                           0.0    0                  0.0            788,590,139        474,837,152",NAIC 6,0,0
JNLICNY,2021Q4,"Parent, Subsidiaries and Affiliates                           0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0",NAIC 2,0,0
JNLICNY,2021Q4,"Parent, Subsidiaries and Affiliates                           0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0",NAIC 4,0,0
JNLICNY,2021Q4,"Parent, Subsidiaries and Affiliates                           0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0",NAIC 6,0,0
JNLICNY,2021Q4,SVO Identified Funds                                          0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 2,0,0
JNLICNY,2021Q4,SVO Identified Funds                                          0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 4,0,0
JNLICNY,2021Q4,SVO Identified Funds                                          0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 6,0,0
JNLICNY,2021Q4,Unaffiliated Bank Loans                                      0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 2,0,0
JNLICNY,2021Q4,Unaffiliated Bank Loans                                      0               0                0                 0                 0  XXX                0                           0.0    0                  0.0                            0                   0,NAIC 4,0,0
JNLICNY,2021Q4,Total Bonds Current Year,NAIC 1,0,338208021
JNLICNY,2021Q4,Total Bonds Current Year,NAIC 2,0,0
JNLICNY,2021Q4,Total Bonds Current Year,NAIC 3,448548473,0
JNLICNY,2021Q4,Total Bonds Current Year,NAIC 4,0,0
JNLICNY,2021Q4,Total Bonds Current Year,NAIC 5,0,10008147
JNLICNY,2021Q4,Total Bonds Current Year,NAIC 6,0,0
JNLICNY,2021Q4,"Total Bonds Prior Year                           47,058,732         257,992,747        278,606,478                   19,041,865      221,892                    0      XXX               XXX                    602,921,714                          47.6      358,743,996           244,177,718",NAIC 1,0,0
JNLICNY,2021Q4,"Total Bonds Prior Year                           47,058,732         257,992,747        278,606,478                   19,041,865      221,892                    0      XXX               XXX                    602,921,714                          47.6      358,743,996           244,177,718",NAIC 2,0,0
JNLICNY,2021Q4,"Total Bonds Prior Year                           47,058,732         257,992,747        278,606,478                   19,041,865      221,892                    0      XXX               XXX                    602,921,714                          47.6      358,743,996           244,177,718",NAIC 3,0,0
JNLICNY,2021Q4,"Total Bonds Prior Year                           47,058,732         257,992,747        278,606,478                   19,041,865      221,892                    0      XXX               XXX                    602,921,714                          47.6      358,743,996           244,177,718",NAIC 4,0,12956287
JNLICNY,2021Q4,"Total Bonds Prior Year                           47,058,732         257,992,747        278,606,478                   19,041,865      221,892                    0      XXX               XXX                    602,921,714                          47.6      358,743,996           244,177,718",NAIC 5,0,0
JNLICNY,2021Q4,"Total Bonds Prior Year                           47,058,732         257,992,747        278,606,478                   19,041,865      221,892                    0      XXX               XXX                    602,921,714                          47.6      358,743,996           244,177,718",NAIC 6,0,1954359
JNLICNY,2021Q4,"Total Publicly Traded Bonds                      17,974,390         171,129,497        130,567,982                   18,475,595     60,557                      0      338,208,021                  26.4        358,743,996                          28.3      338,208,021           XXX",NAIC 1,0,0
JNLICNY,2021Q4,"Total Publicly Traded Bonds                      17,974,390         171,129,497        130,567,982                   18,475,595     60,557                      0      338,208,021                  26.4        358,743,996                          28.3      338,208,021           XXX",NAIC 2,0,0
JNLICNY,2021Q4,"Total Publicly Traded Bonds                      17,974,390         171,129,497        130,567,982                   18,475,595     60,557                      0      338,208,021                  26.4        358,743,996                          28.3      338,208,021           XXX",NAIC 3,0,0
JNLICNY,2021Q4,"Total Publicly Traded Bonds                      17,974,390         171,129,497        130,567,982                   18,475,595     60,557                      0      338,208,021                  26.4        358,743,996                          28.3      338,208,021           XXX",NAIC 4,0,12956287
JNLICNY,2021Q4,"Total Publicly Traded Bonds                      17,974,390         171,129,497        130,567,982                   18,475,595     60,557                      0      338,208,021                  26.4        358,743,996                          28.3      338,208,021           XXX",NAIC 5,0,0
JNLICNY,2021Q4,"Total Privately Placed Bonds                     24,586,230         109,676,145         84,683,539                   25,245,677    1,955,172                    0      246,146,763                  19.2        244,177,718                          19.3      XXX                   246,146,763",NAIC 1,213218733,0
JNLICNY,2021Q4,"Total Privately Placed Bonds                     24,586,230         109,676,145         84,683,539                   25,245,677    1,955,172                    0      246,146,763                  19.2        244,177,718                          19.3      XXX                   246,146,763",NAIC 2,197582923,0
JNLICNY,2021Q4,"Total Privately Placed Bonds                     24,586,230         109,676,145         84,683,539                   25,245,677    1,955,172                    0      246,146,763                  19.2        244,177,718                          19.3      XXX                   246,146,763",NAIC 3,0,0
JNLICNY,2021Q4,"Total Privately Placed Bonds                     24,586,230         109,676,145         84,683,539                   25,245,677    1,955,172                    0      246,146,763                  19.2        244,177,718                          19.3      XXX                   246,146,763",NAIC 4,0,15528563
JNLICNY,2021Q4,"Total Privately Placed Bonds                     24,586,230         109,676,145         84,683,539                   25,245,677    1,955,172                    0      246,146,763                  19.2        244,177,718                          19.3      XXX                   246,146,763",NAIC 5,0,0
JNLICNY,2021Q4,"Total Privately Placed Bonds                     24,586,230         109,676,145         84,683,539                   25,245,677    1,955,172                    0      246,146,763                  19.2        244,177,718                          19.3      XXX                   246,146,763",NAIC 6,6705019,0
JNLICNY,2022Q3,BONDS,NAIC 1,25329324,26492743
JNLICNY,2022Q3,BONDS,NAIC 2,524387,-526147
JNLICNY,2022Q3,BONDS,NAIC 3,7331734,4499277
JNLICNY,2022Q3,BONDS,NAIC 4,0,0
JNLICNY,2022Q3,BONDS,NAIC 5,0,0
JNLICNY,2022Q3,BONDS,NAIC 6,3920293,4075028
JNLICNY,2022Q3,BONDS,NAIC 1,0,0
JNLICNY,2022Q3,BONDS,NAIC 2,0,0
JNLICNY,2022Q3,BONDS,NAIC 3,0,0
JNLICNY,2022Q3,BONDS,NAIC 4,0,0
JNLICNY,2022Q3,BONDS,NAIC 5,0,0
JNLICNY,2022Q3,BONDS,NAIC 6,0,0
JNLICNY,2022Q4,U.S. Governments,NAIC 1,8021074,7522343
JNLICNY,2022Q4,U.S. Governments,NAIC 2,0,0
JNLICNY,2022Q4,U.S. Governments,NAIC 3,0,0
JNLICNY,2022Q4,U.S. Governments,NAIC 4,0,0
JNLICNY,2022Q4,U.S. Governments,NAIC 5,0,0
JNLICNY,2022Q4,U.S. Governments,NAIC 6,0,0
JNLICNY,2022Q4,All Other Governments,NAIC 1,0,0
JNLICNY,2022Q4,All Other Governments,NAIC 2,0,0
JNLICNY,2022Q4,All Other Governments,NAIC 3,0,0
JNLICNY,2022Q4,All Other Governments,NAIC 4,0,0
JNLICNY,2022Q4,All Other Governments,NAIC 5,0,0
JNLICNY,2022Q4,All Other Governments,NAIC 6,0,0
JNLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,1563837,0
JNLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
JNLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
JNLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
JNLICNY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
JNLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,0,0
JNLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
JNLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
JNLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
JNLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
JNLICNY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
JNLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 1,7572885,1053401
JNLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 2,0,0
JNLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
JNLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
JNLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
JNLICNY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
JNLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,632945962,354397471
JNLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,635440498,431572472
JNLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,23446035,10020149
JNLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,8400219,241417
JNLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
JNLICNY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
