entity,period,state,loan_count,total_book_value,avg_interest_rate
MLIC,2023Q3,LAS,4,821207.0,5.44
MLIC,2023Q3,LOS,1,231530.0,3.25
MLIC,2023Q3,MA,1,418156.0,3.13
MLIC,2023Q3,MD,11,3354360.0,5.0491
MLIC,2023Q3,MEX,1,45575516.0,8.05
MLIC,2023Q3,MI,7,2250480.0,7.8229
MLIC,2023Q3,MN,3,3642410.0,10.0033
MLIC,2023Q3,MO,1,600000.0,6.81
MLIC,2023Q3,MS,1,3163071.0,5.1
MLIC,2023Q3,NC,12,32007790.0,7.4008
MLIC,2023Q3,NE,1,2037838.0,8.68
MLIC,2023Q3,NEW,6,2583877.0,5.565
MLIC,2023Q3,NJ,14,26613602.0,5.7879
MLIC,2023Q3,NY,20,8190203.0,3.6715
MLIC,2023Q3,OAK,1,143444.0,4.0
MLIC,2023Q3,OH,9,1197324.0,6.6678
MLIC,2023Q3,OR,3,380086.0,4.5867
MLIC,2023Q3,ORO,1,146645.0,2.25
MLIC,2023Q3,PA,20,2366185.0,6.3735
MLIC,2023Q3,SAN,12,39739559.0,5.2608
MLIC,2023Q3,SC,9,2593587.0,4.9111
MLIC,2023Q3,SD,1,326722.0,5.2
MLIC,2023Q3,TN,4,655424.0,6.6575
MLIC,2023Q3,TX,21,25188332.0,5.1967
MLIC,2023Q3,UT,1,327510.0,3.13
MLIC,2023Q3,VA,10,41149271.0,5.431
MLIC,2023Q3,WA,11,38638826.0,5.6618
MLIC,2023Q3,WV,1,31207.0,5.25
MLIC,2024Q2,AL,1,29500000.0,6.862
MLIC,2024Q2,AR,2,2962082.0,7.105
MLIC,2024Q2,AZ,5,159000020.0,5.4194
MLIC,2024Q2,BAY,2,1392719.0,4.241
MLIC,2024Q2,CA,52,233801018.0,5.9037
MLIC,2024Q2,CO,4,18105102.0,6.3072
MLIC,2024Q2,CT,1,104818.0,9.125
MLIC,2024Q2,DB,5,1245250.0,1.0
MLIC,2024Q2,DC,2,618849.0,13.875
MLIC,2024Q2,DEL,1,2623983.0,4.795
MLIC,2024Q2,EL,2,953857.0,7.235
MLIC,2024Q2,FL,17,24958442.0,5.8509
MLIC,2024Q2,GA,3,1066195.0,7.8517
MLIC,2024Q2,GBR,3,929450.0,6.2157
MLIC,2024Q2,HI,3,2682029.0,4.8997
MLIC,2024Q2,IA,3,6600000.0,6.3667
MLIC,2024Q2,IL,11,8311581.0,8.0723
MLIC,2024Q2,LAS,1,209997.0,5.088
MLIC,2024Q2,LOS,4,3918850.0,4.2592
MLIC,2024Q2,MD,2,492318.0,7.875
MLIC,2024Q2,MI,3,1283366.0,7.4817
MLIC,2024Q2,NC,3,835696.0,6.9623
MLIC,2024Q2,NE,2,3105000.0,6.475
MLIC,2024Q2,NEW,4,30334407.0,7.2188
MLIC,2024Q2,NJ,3,1360630.0,8.2917
MLIC,2024Q2,NLD,2,547159.0,5.47
MLIC,2024Q2,NV,1,2191296.0,4.263
MLIC,2024Q2,NY,2,693647.0,6.28
MLIC,2024Q2,OAK,1,336022.0,3.75
MLIC,2024Q2,OH,12,1750899.0,8.8054
MLIC,2024Q2,OK,3,17991674.0,7.7007
MLIC,2024Q2,PA,4,836253.0,9.0312
MLIC,2024Q2,RI,1,432831.0,8.25
MLIC,2024Q2,SAN,6,33412557.0,4.7503
MLIC,2024Q2,SC,1,204110.0,7.75
MLIC,2024Q2,TN,2,146106.0,8.5625
MLIC,2024Q2,TX,11,20911466.0,7.2507
MLIC,2024Q2,UT,3,1274550.0,3.8333
MLIC,2024Q2,WA,2,41116000.0,7.546
MLIC,2024Q3,AL,2,17157061.0,7.3025
MLIC,2024Q3,ANA,1,2462631.0,7.75
MLIC,2024Q3,AR,6,21056973.0,7.9658
MLIC,2024Q3,AZ,3,1429283.0,6.2917
MLIC,2024Q3,BCH,3,1866415.0,5.5623
MLIC,2024Q3,BOW,1,922410.0,5.375
MLIC,2024Q3,BY,1,972393.0,3.375
MLIC,2024Q3,CA,61,124142013.0,5.9954
MLIC,2024Q3,CO,3,11317181.0,6.6787
MLIC,2024Q3,CT,7,10511813.0,7.5314
MLIC,2024Q3,DB,5,1245250.0,1.0
MLIC,2024Q3,DE,2,3822295.0,7.6465
MLIC,2024Q3,EL,2,769932.0,5.625
MLIC,2024Q3,FL,49,49687082.0,7.567
MLIC,2024Q3,GA,1,379962.0,8.224
MLIC,2024Q3,GBR,1,4038271.0,7.95
MLIC,2024Q3,HI,1,473863.0,8.25
MLIC,2024Q3,IA,1,15000000.0,7.22
MLIC,2024Q3,ID,1,300000.0,8.868
MLIC,2024Q3,IL,19,6330050.0,7.5089
MLIC,2024Q3,IN,7,927964.0,8.5357
MLIC,2024Q3,KY,3,243127.0,8.125
MLIC,2024Q3,LA,2,174953.0,7.75
MLIC,2024Q3,LAS,2,1270682.0,8.75
MLIC,2024Q3,LOS,5,3877857.0,5.004
MLIC,2024Q3,MA,2,1026083.0,7.7715
MLIC,2024Q3,MAY,1,140272.0,8.875
MLIC,2024Q3,MD,14,14631254.0,7.5586
MLIC,2024Q3,MI,14,1280337.0,8.25
MLIC,2024Q3,MN,2,1658576.0,7.68
MLIC,2024Q3,MO,1,1719000.0,5.87
MLIC,2024Q3,MT,3,5458345.0,7.7
MLIC,2024Q3,NC,13,4716924.0,7.2968
MLIC,2024Q3,NE,1,1505047.0,6.15
MLIC,2024Q3,NEW,5,2838882.0,8.1906
MLIC,2024Q3,NJ,16,6705791.0,7.5312
MLIC,2024Q3,NLD,1,25764601.0,5.88
MLIC,2024Q3,NM,1,168992.0,3.387
MLIC,2024Q3,NV,3,2466671.0,4.375
MLIC,2024Q3,NY,11,6787019.0,7.5991
MLIC,2024Q3,OAK,1,322301.0,8.25
MLIC,2024Q3,OH,31,4017683.0,8.0161
MLIC,2024Q3,OK,3,866100.0,8.5117
MLIC,2024Q3,OLD,1,224991.0,7.375
MLIC,2024Q3,OR,5,2201172.0,7.1
MLIC,2024Q3,PA,26,4766652.0,8.0856
MLIC,2024Q3,RI,1,270587.0,8.625
MLIC,2024Q3,RIO,1,133282.0,8.875
MLIC,2024Q3,SAN,15,53541839.0,6.7083
MLIC,2024Q3,SC,4,1241382.0,7.125
MLIC,2024Q3,TN,7,3832136.0,6.4229
MLIC,2024Q3,TX,17,39806272.0,8.2443
MLIC,2024Q3,US,3,132035773.0,4.8
MLIC,2024Q3,UT,4,1500909.0,5.9685
MLIC,2024Q3,VA,3,1149321.0,8.2917
MLIC,2024Q3,WA,10,15822103.0,5.855
MLIC,2024Q3,WV,2,152048.0,8.0625
MLIC,2025Q1,AR,2,2600000.0,7.025
MLIC,2025Q1,AZ,14,129096154.0,7.2098
MLIC,2025Q1,BAY,1,469800.0,7.875
MLIC,2025Q1,CA,78,81870785.0,7.1856
MLIC,2025Q1,CO,7,3537342.0,7.8379
MLIC,2025Q1,CT,6,2525175.0,7.375
MLIC,2025Q1,DB,3,500250.0,1.0
MLIC,2025Q1,DC,1,230374.0,7.75
MLIC,2025Q1,DE,2,9895518.0,6.907
MLIC,2025Q1,DEL,1,487896.0,9.5
MLIC,2025Q1,DES,1,138534.0,7.5
MLIC,2025Q1,EL,2,588231.0,8.1875
MLIC,2025Q1,FE,1,2898547.0,6.625
MLIC,2025Q1,FL,65,39319098.0,7.2625
MLIC,2025Q1,GA,2,16171926.0,7.4865
MLIC,2025Q1,HI,6,5676490.0,7.2498
MLIC,2025Q1,HLS,1,920224.0,6.99
MLIC,2025Q1,IA,2,6312979.0,7.97
MLIC,2025Q1,ID,4,2473344.0,7.2788
MLIC,2025Q1,IL,27,5843020.0,7.5959
MLIC,2025Q1,IN,7,5681849.0,7.6321
MLIC,2025Q1,KY,1,550653.0,7.25
MLIC,2025Q1,LA,1,68845.0,7.5
MLIC,2025Q1,LAS,4,1002232.0,7.1875
MLIC,2025Q1,LOS,11,10116019.0,7.215
MLIC,2025Q1,LOW,1,318650.0,7.125
MLIC,2025Q1,MA,4,1379629.0,7.25
MLIC,2025Q1,MD,11,4893887.0,7.4764
MLIC,2025Q1,MI,11,3725518.0,7.7964
MLIC,2025Q1,MN,2,2340054.0,7.125
MLIC,2025Q1,MT,1,478280.0,7.0
MLIC,2025Q1,NC,10,5067080.0,7.6069
MLIC,2025Q1,NEW,6,81592351.0,6.6583
MLIC,2025Q1,NH,1,630679.0,6.49
MLIC,2025Q1,NJ,21,10867310.0,7.2371
MLIC,2025Q1,NV,4,1386395.0,6.9685
MLIC,2025Q1,NY,18,12124481.0,7.4364
MLIC,2025Q1,OH,29,2960250.0,7.5314
MLIC,2025Q1,OK,2,631027.0,9.125
MLIC,2025Q1,OR,6,2353171.0,7.435
MLIC,2025Q1,PA,30,5832687.0,7.475
MLIC,2025Q1,RI,1,199738.0,6.875
MLIC,2025Q1,SAG,1,2035373.0,7.625
MLIC,2025Q1,SAN,7,4884790.0,7.8571
MLIC,2025Q1,SC,9,4912861.0,7.7222
MLIC,2025Q1,ST,2,1222827.0,7.4375
MLIC,2025Q1,SUN,1,389082.0,7.0
MLIC,2025Q1,TN,9,2736700.0,7.0417
MLIC,2025Q1,TX,33,16721483.0,7.3551
MLIC,2025Q1,UT,7,3677405.0,7.5714
MLIC,2025Q1,VA,11,3211139.0,7.2535
MLIC,2025Q1,VAN,1,633390.0,7.5
MLIC,2025Q1,VLY,1,350980.0,6.875
MLIC,2025Q1,VT,1,247094.0,7.375
MLIC,2025Q1,WA,11,36093860.0,7.3017
MLIC,2025Q1,WV,2,139923.0,7.3125
MLIC,2025Q2,AK,2,769876.0,7.625
MLIC,2025Q2,AL,1,122141.0,6.53
MLIC,2025Q2,ANN,1,407081.0,7.375
MLIC,2025Q2,AR,5,6566505.0,5.953
MLIC,2025Q2,AZ,9,2911236.0,7.25
MLIC,2025Q2,BIG,1,110875.0,8.25
MLIC,2025Q2,BOW,1,529408.0,8.0
MLIC,2025Q2,CA,87,265719180.0,7.1007
MLIC,2025Q2,CO,9,4498724.0,7.2488
MLIC,2025Q2,CT,7,1794408.0,7.284
MLIC,2025Q2,DB,3,500250.0,1.0
MLIC,2025Q2,DC,1,326487.0,7.83
MLIC,2025Q2,DE,1,27624110.0,5.922
MLIC,2025Q2,DES,1,268476.0,8.0
MLIC,2025Q2,FE,1,481157.0,7.75
MLIC,2025Q2,FL,62,145748007.0,7.3957
MLIC,2025Q2,GA,1,50000000.0,6.83
MLIC,2025Q2,GBR,1,99821368.0,5.79
MLIC,2025Q2,HI,3,1007245.0,7.375
MLIC,2025Q2,IA,4,9546874.0,6.28
MLIC,2025Q2,ID,3,1037879.0,7.3333
MLIC,2025Q2,IL,12,19955608.0,7.3937
MLIC,2025Q2,IN,7,4427194.0,7.2607
MLIC,2025Q2,KY,2,536349.0,7.25
MLIC,2025Q2,LA,2,375328.0,8.4375
MLIC,2025Q2,LAS,4,2464683.0,7.1875
MLIC,2025Q2,LOS,9,36327912.0,7.3883
MLIC,2025Q2,MA,5,4245058.0,6.76
MLIC,2025Q2,MD,8,1809850.0,7.3594
MLIC,2025Q2,MI,7,1936600.0,7.53
MLIC,2025Q2,MN,3,2674769.0,6.8667
MLIC,2025Q2,MO,1,2337000.0,4.64
MLIC,2025Q2,MT,1,1965341.0,6.5
MLIC,2025Q2,NC,13,2974538.0,7.2937
MLIC,2025Q2,ND,1,3772508.0,5.64
MLIC,2025Q2,NEW,8,43308179.0,6.136
MLIC,2025Q2,NH,1,1121787.0,7.5
MLIC,2025Q2,NJ,18,8753010.0,7.3722
MLIC,2025Q2,NM,1,1221703.0,8.5
MLIC,2025Q2,NV,2,1181747.0,7.3125
MLIC,2025Q2,NY,19,9835059.0,7.4145
MLIC,2025Q2,OH,14,2402714.0,7.2946
MLIC,2025Q2,OK,4,568071.0,7.5312
MLIC,2025Q2,OR,7,2675957.0,7.5714
MLIC,2025Q2,ORO,1,303047.0,7.375
MLIC,2025Q2,PA,33,6789340.0,7.7575
MLIC,2025Q2,RI,1,667196.0,7.999
MLIC,2025Q2,ROY,1,359658.0,6.25
MLIC,2025Q2,SAN,5,8132680.0,7.671
MLIC,2025Q2,SC,8,1701109.0,7.4219
MLIC,2025Q2,TN,16,6218138.0,7.5156
MLIC,2025Q2,TX,32,43931582.0,7.5658
MLIC,2025Q2,US,5,106981790.0,6.948
MLIC,2025Q2,UT,2,13962337.0,7.111
MLIC,2025Q2,VA,6,2020823.0,7.7692
MLIC,2025Q2,VT,1,213607.0,7.375
MLIC,2025Q2,WA,11,30376100.0,8.0704
MLIC,2025Q2,WI,1,9400000.0,6.78
MLIC,2025Q2,WV,2,207199.0,7.625
MLIC,2025Q3,AK,1,315729.0,7.25
MLIC,2025Q3,AL,1,94296.0,6.49
MLIC,2025Q3,ANA,1,661214.0,7.25
MLIC,2025Q3,AZ,15,8217141.0,7.4916
MLIC,2025Q3,BAY,1,346900.0,8.75
MLIC,2025Q3,CA,80,103329475.0,7.1968
MLIC,2025Q3,CAN,1,258333.0,8.0
MLIC,2025Q3,CO,4,1894907.0,7.0935
MLIC,2025Q3,CT,5,2945182.0,8.125
MLIC,2025Q3,DB,3,500250.0,1.0
MLIC,2025Q3,DE,4,25089444.0,6.886
MLIC,2025Q3,DEL,1,1648577.0,7.25
MLIC,2025Q3,DES,2,518042.0,8.1875
MLIC,2025Q3,EL,3,1288473.0,7.2917
MLIC,2025Q3,FE,1,452666.0,7.125
MLIC,2025Q3,FL,50,39754679.0,7.4478
MLIC,2025Q3,GA,2,1510149.0,6.295
MLIC,2025Q3,IA,1,105132.0,7.25
MLIC,2025Q3,ID,2,377915.0,7.3125
MLIC,2025Q3,IL,11,6415694.0,7.2159
MLIC,2025Q3,IN,3,673508.0,8.125
MLIC,2025Q3,KEY,2,1584052.0,7.375
MLIC,2025Q3,KY,7,1820140.0,7.4286
MLIC,2025Q3,LA,1,174429.0,7.375
MLIC,2025Q3,LOS,7,194494075.0,7.5713
MLIC,2025Q3,MA,3,1153541.0,8.125
MLIC,2025Q3,MD,3,915185.0,7.4583
MLIC,2025Q3,MI,7,1528859.0,8.0714
MLIC,2025Q3,MN,2,423227.0,7.875
MLIC,2025Q3,NC,9,2615368.0,7.5588
MLIC,2025Q3,ND,1,10025000.0,5.25
MLIC,2025Q3,NEW,5,2628877.0,7.2
MLIC,2025Q3,NH,3,1986744.0,8.25
MLIC,2025Q3,NJ,10,4682114.0,7.6115
MLIC,2025Q3,NLD,3,180877859.0,3.9653
MLIC,2025Q3,NV,3,1094593.0,6.625
MLIC,2025Q3,NY,16,21062187.0,7.3275
MLIC,2025Q3,OAK,1,161692.0,6.875
MLIC,2025Q3,OH,19,12566572.0,7.605
MLIC,2025Q3,OK,4,783817.0,7.3438
MLIC,2025Q3,OR,3,1435909.0,6.7033
MLIC,2025Q3,PA,20,4007196.0,8.0125
MLIC,2025Q3,RI,1,508209.0,6.75
MLIC,2025Q3,RIO,1,216254.0,7.25
MLIC,2025Q3,SAN,15,22832244.0,7.1759
MLIC,2025Q3,SC,9,4260589.0,7.4859
MLIC,2025Q3,TN,11,3949690.0,7.7945
MLIC,2025Q3,TX,33,29398116.0,7.2877
MLIC,2025Q3,UT,5,2226595.0,7.4498
MLIC,2025Q3,VA,8,8107235.0,7.2812
MLIC,2025Q3,WA,6,9272609.0,7.2925
MTL,2023Q3,AR,3,3768889.0,7.44
MTL,2023Q3,AZ,1,137900.0,7.63
MTL,2023Q3,CA,8,3464688.0,6.5912
MTL,2023Q3,CO,1,211848.0,7.75
MTL,2023Q3,END,1,530660.0,7.61
MTL,2023Q3,FL,9,8199185.0,7.84
MTL,2023Q3,GA,4,2756828.0,8.245
MTL,2023Q3,IA,2,24032644.0,5.85
MTL,2023Q3,IL,4,1984945.0,7.87
MTL,2023Q3,IN,1,1500000.0,6.3
MTL,2023Q3,KS,1,1650000.0,5.9
MTL,2023Q3,LA,1,106330.0,8.13
MTL,2023Q3,MD,2,323690.0,8.065
MTL,2023Q3,MEX,1,16960535.0,8.05
MTL,2023Q3,MI,7,696028.0,8.1286
MTL,2023Q3,MO,1,1725000.0,6.3
MTL,2023Q3,MS,2,639315.0,7.75
MTL,2023Q3,NC,3,3314467.0,7.8833
MTL,2023Q3,NE,1,580000.0,6.25
MTL,2023Q3,NEW,2,176950.0,7.59
MTL,2023Q3,NJ,5,3264464.0,8.008
MTL,2023Q3,NY,5,1957697.0,8.352
MTL,2023Q3,OH,8,917369.0,7.9563
MTL,2023Q3,PA,15,2360983.0,8.1727
MTL,2023Q3,SAN,1,3482500.0,7.48
MTL,2023Q3,TN,2,168104.0,7.565
MTL,2023Q3,TX,9,12649659.0,7.9733
MTL,2023Q3,US,2,29166974.0,3.6
MTL,2023Q3,VA,1,162988.0,7.88
MTL,2023Q3,WA,1,464750.0,8.88
MTL,2023Q4,AK,1,230190.0,8.63
MTL,2023Q4,AL,5,86003016.0,5.388
MTL,2023Q4,ANA,1,321759.0,3.63
MTL,2023Q4,AR,38,66625973.0,4.5303
MTL,2023Q4,AZ,33,88958219.0,4.9367
MTL,2023Q4,BIG,1,480638.0,9.0
MTL,2023Q4,CA,182,1019341700.0,5.1314
MTL,2023Q4,CF,879,356095490.0,4.3344
MTL,2023Q4,CO,23,103060065.0,5.5983
MTL,2023Q4,CT,13,29867327.0,7.3731
MTL,2023Q4,DC,8,73676375.0,5.8197
MTL,2023Q4,DE,6,8039298.0,7.0435
MTL,2023Q4,EL,3,5879786.0,5.4667
MTL,2023Q4,ELK,2,1295875.0,4.815
MTL,2023Q4,END,4,49642075.0,7.6277
MTL,2023Q4,FAR,2,598713.0,5.63
MTL,2023Q4,FE,1,918801.0,3.75
MTL,2023Q4,FL,124,300289615.0,6.3683
MTL,2023Q4,GA,27,155646293.0,6.3513
MTL,2023Q4,GBR,14,148463276.0,6.2478
MTL,2023Q4,HI,4,15136788.0,7.5057
MTL,2023Q4,IA,32,115676367.0,4.36
MTL,2023Q4,ID,16,83084607.0,4.6714
MTL,2023Q4,IL,137,219435395.0,6.0623
MTL,2023Q4,IN,47,68175143.0,5.7109
MTL,2023Q4,IRL,5,15460231.0,3.5154
MTL,2023Q4,KEY,3,5413997.0,7.21
MTL,2023Q4,KS,4,14544205.0,4.5975
MTL,2023Q4,KY,14,75566057.0,6.4096
MTL,2023Q4,LA,13,10386303.0,7.8208
MTL,2023Q4,LEE,1,2384947.0,3.7
MTL,2023Q4,LOS,12,72190959.0,4.2425
MTL,2023Q4,MA,29,255365419.0,6.3762
MTL,2023Q4,MD,23,26676223.0,7.8789
MTL,2023Q4,MEX,16,140518739.0,6.638
MTL,2023Q4,MI,49,60348216.0,7.202
MTL,2023Q4,MN,12,21704644.0,4.1392
MTL,2023Q4,MO,31,69676382.0,3.6577
MTL,2023Q4,MS,21,48702236.0,4.791
MTL,2023Q4,MT,5,26541000.0,4.458
MTL,2023Q4,NC,39,131963154.0,6.6904
MTL,2023Q4,ND,2,4525019.0,4.245
MTL,2023Q4,NE,23,49899444.0,5.1943
MTL,2023Q4,NEW,57,174531798.0,6.006
MTL,2023Q4,NH,4,656612.0,7.94
MTL,2023Q4,NJ,90,70315633.0,7.8519
MTL,2023Q4,NLD,7,37534317.0,4.7909
MTL,2023Q4,NM,3,3654631.0,4.8433
MTL,2023Q4,NV,3,1785392.0,4.0433
MTL,2023Q4,NY,59,91762308.0,6.8275
MTL,2023Q4,OAK,5,23537357.0,5.826
MTL,2023Q4,OF,1,389566.0,6.815
MTL,2023Q4,OH,95,95774650.0,7.5743
MTL,2023Q4,OK,19,4671496.0,7.8753
MTL,2023Q4,OR,18,82100138.0,5.6667
MTL,2023Q4,PA,127,50708197.0,7.9222
MTL,2023Q4,RI,1,339500.0,8.38
MTL,2023Q4,SAN,47,140608398.0,5.8854
MTL,2023Q4,SC,12,25334082.0,5.278
MTL,2023Q4,TN,38,64339386.0,7.0981
MTL,2023Q4,TX,154,545310554.0,6.8159
MTL,2023Q4,US,14,603708624.0,4.5015
MTL,2023Q4,UT,10,17602843.0,6.347
MTL,2023Q4,VA,24,29756278.0,7.6787
MTL,2023Q4,WA,34,222014545.0,5.3858
MTL,2023Q4,WI,4,5954144.0,4.6312
MTL,2023Q4,WV,2,29986264.0,4.565
MTL,2024Q2,AR,6,13316020.0,6.7913
MTL,2024Q2,AZ,8,53587181.0,7.1481
MTL,2024Q2,BAY,2,903359.0,4.6875
MTL,2024Q2,CA,28,46401994.0,5.7518
MTL,2024Q2,CO,3,1291666.0,5.2917
MTL,2024Q2,CT,3,525785.0,6.9167
MTL,2024Q2,DEL,1,221684.0,5.5
MTL,2024Q2,FL,28,64592074.0,6.3902
MTL,2024Q2,GA,3,183451.0,7.8517
MTL,2024Q2,GBR,2,163667.0,5.3145
MTL,2024Q2,IA,3,33936935.0,5.95
MTL,2024Q2,ID,3,738633.0,6.375
MTL,2024Q2,IL,33,13130501.0,6.7948
MTL,2024Q2,IN,13,4688671.0,6.9676
MTL,2024Q2,KY,7,771713.0,6.3929
MTL,2024Q2,LA,3,388202.0,6.5417
MTL,2024Q2,LOS,3,3227976.0,5.625
MTL,2024Q2,MA,3,1890643.0,6.955
MTL,2024Q2,MD,3,441355.0,6.7083
MTL,2024Q2,MEX,1,8038000.0,8.5
MTL,2024Q2,MI,4,1837084.0,5.9062
MTL,2024Q2,MN,2,2947122.0,6.495
MTL,2024Q2,MS,1,1897500.0,10.31
MTL,2024Q2,NC,9,1331982.0,7.1917
MTL,2024Q2,NE,1,539700.0,2.9
MTL,2024Q2,NEW,4,532992.0,7.0512
MTL,2024Q2,NJ,10,3126908.0,7.128
MTL,2024Q2,NLD,2,26789.0,5.47
MTL,2024Q2,NV,1,452690.0,6.25
MTL,2024Q2,NY,6,2409527.0,5.9267
MTL,2024Q2,OH,17,1309961.0,8.695
MTL,2024Q2,OK,3,5177552.0,6.0933
MTL,2024Q2,OR,1,577994.0,4.782
MTL,2024Q2,PA,23,3435293.0,6.9076
MTL,2024Q2,SAN,5,6237800.0,6.1118
MTL,2024Q2,SC,2,3653748.0,5.425
MTL,2024Q2,TN,4,434060.0,8.2188
MTL,2024Q2,TX,26,6217540.0,6.7702
MTL,2024Q2,US,1,11175077.0,3.62
MTL,2024Q2,VA,3,506996.0,7.9683
MTL,2024Q2,WA,4,29359462.0,5.28
MTL,2024Q2,WV,1,110970.0,6.5
MTL,2024Q3,AL,2,796193.0,7.3025
MTL,2024Q3,AR,2,10108333.0,8.425
MTL,2024Q3,AZ,1,201105.0,7.0
MTL,2024Q3,CA,24,30013607.0,7.2946
MTL,2024Q3,CT,1,232179.0,7.875
MTL,2024Q3,EL,1,105465.0,8.0
MTL,2024Q3,FL,19,4294874.0,7.9009
MTL,2024Q3,GA,2,3072374.0,7.182
MTL,2024Q3,GBR,1,807654.0,7.95
MTL,2024Q3,HI,1,594290.0,7.875
MTL,2024Q3,IL,6,2540101.0,7.6083
MTL,2024Q3,IN,5,5476930.0,7.927
MTL,2024Q3,KY,1,450931.0,8.875
MTL,2024Q3,LA,3,321906.0,7.9167
MTL,2024Q3,LOS,2,923232.0,8.0
MTL,2024Q3,MA,3,1116147.0,8.4583
MTL,2024Q3,MD,3,4143492.0,7.3817
MTL,2024Q3,MEX,1,3962000.0,8.5
MTL,2024Q3,MI,4,399547.0,8.375
MTL,2024Q3,MN,1,70690.0,7.61
MTL,2024Q3,MS,2,2782500.0,9.05
MTL,2024Q3,NC,8,5251999.0,7.6361
MTL,2024Q3,NEW,2,51112.0,7.789
MTL,2024Q3,NJ,12,5136510.0,8.0792
MTL,2024Q3,NV,1,566622.0,7.0
MTL,2024Q3,NY,3,1134161.0,8.2917
MTL,2024Q3,OH,16,1362526.0,8.1484
MTL,2024Q3,OK,2,265710.0,7.6425
MTL,2024Q3,OR,1,643172.0,7.875
MTL,2024Q3,PA,14,3308538.0,8.1243
MTL,2024Q3,RED,1,350751.0,7.75
MTL,2024Q3,SAN,3,1336016.0,8.25
MTL,2024Q3,TN,1,265537.0,7.999
MTL,2024Q3,TX,12,16528820.0,8.0128
MTL,2024Q3,US,4,62293710.0,4.05
MTL,2024Q3,UT,1,501194.0,7.5
MTL,2024Q3,VA,3,651974.0,7.8333
MTL,2024Q3,WA,2,1230300.0,7.6875
MTL,2024Q3,WV,2,143060.0,8.4375
MTL,2025Q1,ANA,1,721247.0,7.25
