entity,period,category,naic_designation,total_current_year,total_prior_year
AGL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 4,0,0
AGL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 5,0,0
AGL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 6,0,0
AGL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 1,0,0
AGL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 2,0,0
AGL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 3,0,0
AGL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 4,0,0
AGL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 5,0,0
AGL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 6,0,0
AGL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 1,49701883,49701883
AGL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 2,412528844,412528844
AGL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 3,931265010,921506494
AGL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 4,1736551472,1717665683
AGL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 5,280710370,280710370
AGL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 6,52767393,52767393
AGL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 1,0,0
AGL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 2,0,0
AGL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 3,0,0
AGL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 4,0,0
AGL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 5,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 1,9865894,9865894
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 2,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 3,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 4,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 5,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 6,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 1,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 2,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 3,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 4,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 5,0,0
AGL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 6,0,0
AGL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 1,0,0
AGL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 2,0,0
AGL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 3,0,0
AGL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 4,0,0
AGL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 5,0,0
AGL,2025Q4,Certificates of Deposit (Unaffiliated),NAIC 6,0,0
AGL,2025Q4,Certificates of Deposit (Affiliated),NAIC 1,0,0
AGL,2025Q4,Certificates of Deposit (Affiliated),NAIC 2,0,0
AGL,2025Q4,Certificates of Deposit (Affiliated),NAIC 3,0,0
AGL,2025Q4,Certificates of Deposit (Affiliated),NAIC 4,0,0
AGL,2025Q4,Certificates of Deposit (Affiliated),NAIC 5,0,0
AGL,2025Q4,Certificates of Deposit (Affiliated),NAIC 6,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 1,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 2,2177224,2177224
AGL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 3,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 4,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 5,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Unaffiliated),NAIC 6,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 1,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 2,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 3,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 4,0,0
AGL,2025Q4,Other Issuer Credit Obligations (Affiliated),NAIC 5,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 1,173162577,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 2,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 3,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 4,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 5,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities -,NAIC 6,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 1,237683649,2
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 2,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 3,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 4,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 5,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 6,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 1,2416701038,15
AGL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 2,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 3,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 4,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 5,0,0
AGL,2025Q4,Agency Residential Mortgage-Backed Securities,NAIC 6,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 1,397281838,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 2,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 3,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 4,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 5,0,0
AGL,2025Q4,Agency Commercial Mortgage-Backed Securities -,NAIC 6,0,0
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 1,8051658000,6556452489
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 2,231210505,210271479
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 3,38337971,8181574
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 4,11621162,3137934
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 5,10694475,0
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 6,2699745,0
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 1,0,0
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 2,0,0
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 3,0,0
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 5,0,0
AGL,2025Q4,Non-Agency Residential Mortgage-Backed,NAIC 6,0,0
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 1,5031461562,3688939688
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 2,206088817,196225056
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 3,56954576,56954576
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 4,55017960,55017960
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 5,142233,142233
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 6,1066,1066
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 1,0,0
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 2,0,0
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 3,0,0
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 4,0,0
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 5,0,0
AGL,2025Q4,Non-Agency Commercial Mortgage-Backed,NAIC 6,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 1,6170667854,6110956838
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 2,1507104853,1494618067
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 3,6868546,6868546
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 4,228858,228858
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 5,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Unaffiliated),NAIC 6,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 1,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 2,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 3,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 4,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 5,0,0
AGL,2025Q4,Non-Agency  CLOs/CBOs/CDOs (Affiliated),NAIC 6,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 1,4373591382,3599037482
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 2,320574367,320574367
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 3,67375063,67375063
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 4,27599445,26416392
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 5,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 6,937972,0
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 1,53873965,53873965
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 2,20983292,20983292
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 3,8586030,8586030
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 5,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities,NAIC 6,0,0
AGL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 1,841140692,841140692
AGL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 2,183641654,183641654
AGL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 3,12492755,12492755
AGL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 4,43076162,43076162
AGL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 5,0,0
AGL,2025Q4,Equity-Backed Securities (Unaffiliated),NAIC 6,0,0
AGL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 1,0,0
AGL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 2,0,0
AGL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 3,0,0
AGL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 4,0,0
AGL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 5,0,0
AGL,2025Q4,Equity-Backed Securities (Affiliated),NAIC 6,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 1,41187168,41187168
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 2,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 3,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 4,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 5,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 6,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 1,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 2,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 3,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 4,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 5,0,0
AGL,2025Q4,Other Financial Asset-Backed Securities  Not,NAIC 6,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 1,193541807,193541807
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 2,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 3,77370421,77370421
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 4,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 5,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 6,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 1,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 2,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 3,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 5,0,0
AGL,2025Q4,Lease-Backed Securities  Practical Expedient,NAIC 6,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,53603060,53603060
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,5480362,5480362
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 3,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 3,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 1,5097959813,4904319415
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 2,960223563,960223563
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 3,19603413,19603413
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 4,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 5,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 6,48185,48185
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 1,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 2,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 3,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 4,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 5,0,0
AGL,2025Q4,Lease-Backed Securities  Full Analysis,NAIC 6,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,1890117395,1860289719
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,4445754396,4310064013
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 3,25640830,25640830
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,31169819,31169819
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 1,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 2,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 4,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 5,0,0
AGL,2025Q4,Other Non-Financial Asset-Backed Securities,NAIC 6,0,0
AGL,2025Q4,Total Bonds Current Year,NAIC 1,0,26930130993
AGL,2025Q4,Total Bonds Current Year,NAIC 2,0,15881417479
AGL,2025Q4,Total Bonds Current Year,NAIC 3,0,840521875
AGL,2025Q4,Total Bonds Current Year,NAIC 4,0,45658635
AGL,2025Q4,Total Bonds Current Year,NAIC 5,0,11517924
AGL,2025Q4,Total Bonds Current Year,NAIC 6,0,13233121
AGL,2025Q4,Total Bonds Prior Year,NAIC 1,0,27978208083
AGL,2025Q4,Total Bonds Prior Year,NAIC 2,0,17249341741
AGL,2025Q4,Total Bonds Prior Year,NAIC 3,0,1522739608
AGL,2025Q4,Total Bonds Prior Year,NAIC 4,0,1068433193
AGL,2025Q4,Total Bonds Prior Year,NAIC 5,0,122421762
AGL,2025Q4,Total Bonds Prior Year,NAIC 6,0,10163784
AGL,2025Q4,Total Bonds Prior Year,NAIC 1,0,26930130993
AGL,2025Q4,Total Bonds Prior Year,NAIC 2,0,15881417480
AGL,2025Q4,Total Bonds Prior Year,NAIC 3,0,840521875
AGL,2025Q4,Total Bonds Prior Year,NAIC 4,0,45658635
AGL,2025Q4,Total Bonds Prior Year,NAIC 5,0,11517924
AGL,2025Q4,Total Bonds Prior Year,NAIC 6,0,13233120
AGL,2025Q4,Total Privately Placed Bonds,NAIC 1,0,43142656768
AGL,2025Q4,Total Privately Placed Bonds,NAIC 2,0,30994310772
AGL,2025Q4,Total Privately Placed Bonds,NAIC 3,0,2687416510
AGL,2025Q4,Total Privately Placed Bonds,NAIC 4,0,2016471205
AGL,2025Q4,Total Privately Placed Bonds,NAIC 5,0,425380318
AGL,2025Q4,Total Privately Placed Bonds,NAIC 6,0,112488086
USL,2021Q4,"U.S. Governments                                                                                                                                                                                                                         283,138,702         7,636,988",NAIC 2,0,0
USL,2021Q4,"U.S. Governments                                                                                                                                                                                                                         283,138,702         7,636,988",NAIC 4,0,0
USL,2021Q4,"U.S. Governments                                                                                                                                                                                                                         283,138,702         7,636,988",NAIC 6,0,0
USL,2021Q4,All Other Governments,NAIC 1,0,0
USL,2021Q4,All Other Governments,NAIC 3,290775690,283138702
USL,2021Q4,All Other Governments,NAIC 5,356325754,89485832
USL,2021Q4,All Other Governments,NAIC 6,0,0
USL,2021Q4,"U.S. States, Territories and Possessions etc.,          6,535,035          5,543,891       15,246,331       5,769,199         14,433,747        XXX          47,528,203                     0.2    31,770,029         0.2              6,554,232",NAIC 1,19342434,0
USL,2021Q4,"U.S. States, Territories and Possessions etc.,          6,535,035          5,543,891       15,246,331       5,769,199         14,433,747        XXX          47,528,203                     0.2    31,770,029         0.2              6,554,232",NAIC 2,0,0
USL,2021Q4,"U.S. States, Territories and Possessions etc.,          6,535,035          5,543,891       15,246,331       5,769,199         14,433,747        XXX          47,528,203                     0.2    31,770,029         0.2              6,554,232",NAIC 3,3033354,0
USL,2021Q4,"U.S. States, Territories and Possessions etc.,          6,535,035          5,543,891       15,246,331       5,769,199         14,433,747        XXX          47,528,203                     0.2    31,770,029         0.2              6,554,232",NAIC 4,0,0
USL,2021Q4,"U.S. States, Territories and Possessions etc.,          6,535,035          5,543,891       15,246,331       5,769,199         14,433,747        XXX          47,528,203                     0.2    31,770,029         0.2              6,554,232",NAIC 5,0,0
USL,2021Q4,"U.S. Political Subdivisions of States, Territories and  3,468,721          11,221,103      18,931,618       50,242,312        20,385,000        XXX          104,248,753                    0.5    107,949,509        0.5",NAIC 1,2002018,0
USL,2021Q4,"U.S. Political Subdivisions of States, Territories and  3,468,721          11,221,103      18,931,618       50,242,312        20,385,000        XXX          104,248,753                    0.5    107,949,509        0.5",NAIC 3,0,0
USL,2021Q4,"U.S. Political Subdivisions of States, Territories and  3,468,721          11,221,103      18,931,618       50,242,312        20,385,000        XXX          104,248,753                    0.5    107,949,509        0.5",NAIC 5,0,0
USL,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                       XXX,NAIC 1,106250771,106250771
USL,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                       XXX,NAIC 3,40985516,40985516
USL,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                       XXX,NAIC 5,2878132,2878132
USL,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,0,0
USL,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,7249173266,0
USL,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,0,0
USL,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,724134026,40800101
USL,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
USL,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,278192309,105614939
USL,2021Q4,"Hybrid Securities                             6,385,748       15,283,930     22,354,239            2,047         14,535,280        XXX          58,561,243                     0.3    56,346,180         0.3            9,383,906,014",NAIC 2,106326299,0
USL,2021Q4,"Hybrid Securities                             6,385,748       15,283,930     22,354,239            2,047         14,535,280        XXX          58,561,243                     0.3    56,346,180         0.3            9,383,906,014",NAIC 4,17152457254,0
USL,2021Q4,"Hybrid Securities                             6,385,748       15,283,930     22,354,239            2,047         14,535,280        XXX          58,561,243                     0.3    56,346,180         0.3            9,383,906,014",NAIC 6,11153014,11153014
USL,2021Q4,"Parent, Subsidiaries and Affiliates                  0          700,000      7,416,882        32,317,636         20,170,534        XXX           1,496,810                     0.3    39,664,798         0.2            32,968,059         27,157,742",NAIC 1,0,0
USL,2021Q4,"Parent, Subsidiaries and Affiliates                  0          700,000      7,416,882        32,317,636         20,170,534        XXX           1,496,810                     0.3    39,664,798         0.2            32,968,059         27,157,742",NAIC 2,1496810,0
USL,2021Q4,"Parent, Subsidiaries and Affiliates                  0          700,000      7,416,882        32,317,636         20,170,534        XXX           1,496,810                     0.3    39,664,798         0.2            32,968,059         27,157,742",NAIC 3,0,0
USL,2021Q4,"Parent, Subsidiaries and Affiliates                  0          700,000      7,416,882        32,317,636         20,170,534        XXX           1,496,810                     0.3    39,664,798         0.2            32,968,059         27,157,742",NAIC 4,1634406,0
USL,2021Q4,"Parent, Subsidiaries and Affiliates                  0          700,000      7,416,882        32,317,636         20,170,534        XXX           1,496,810                     0.3    39,664,798         0.2            32,968,059         27,157,742",NAIC 6,0,0
USL,2021Q4,SVO Identified Funds                                                                                                               XXX,NAIC 2,30288958,0
USL,2021Q4,SVO Identified Funds                                                                                                               XXX,NAIC 5,0,0
USL,2021Q4,SVO Identified Funds                                                                                                               XXX,NAIC 6,0,0
USL,2021Q4,Unaffiliated Bank Loans                                                                                                           XXX,NAIC 1,0,0
USL,2021Q4,Unaffiliated Bank Loans                                                                                                           XXX,NAIC 2,0,0
USL,2021Q4,Unaffiliated Bank Loans                                                                                                           XXX,NAIC 4,0,0
USL,2021Q4,Unaffiliated Bank Loans                                                                                                           XXX,NAIC 6,0,0
USL,2021Q4,Total Bonds Current Year,NAIC 1,0,6513328767
USL,2021Q4,Total Bonds Current Year,NAIC 2,0,0
USL,2021Q4,Total Bonds Current Year,NAIC 3,0,0
USL,2021Q4,Total Bonds Current Year,NAIC 4,0,0
USL,2021Q4,Total Bonds Current Year,NAIC 5,0,236143950
USL,2021Q4,Total Bonds Current Year,NAIC 6,0,0
USL,2021Q4,"Total Bonds Prior Year                               620,290,891      2,215,755,563       2,911,689,359       1,446,399,087           3,647,981,820                 0    XXX                 XXX               10,842,116,720                     54.9 7,447,273,637 3,394,843,084",NAIC 1,0,0
USL,2021Q4,"Total Bonds Prior Year                               620,290,891      2,215,755,563       2,911,689,359       1,446,399,087           3,647,981,820                 0    XXX                 XXX               10,842,116,720                     54.9 7,447,273,637 3,394,843,084",NAIC 2,0,0
USL,2021Q4,"Total Bonds Prior Year                               620,290,891      2,215,755,563       2,911,689,359       1,446,399,087           3,647,981,820                 0    XXX                 XXX               10,842,116,720                     54.9 7,447,273,637 3,394,843,084",NAIC 3,0,0
USL,2021Q4,"Total Bonds Prior Year                               620,290,891      2,215,755,563       2,911,689,359       1,446,399,087           3,647,981,820                 0    XXX                 XXX               10,842,116,720                     54.9 7,447,273,637 3,394,843,084",NAIC 4,791629652,508021895
USL,2021Q4,"Total Bonds Prior Year                               620,290,891      2,215,755,563       2,911,689,359       1,446,399,087           3,647,981,820                 0    XXX                 XXX               10,842,116,720                     54.9 7,447,273,637 3,394,843,084",NAIC 5,0,0
USL,2021Q4,"Total Bonds Prior Year                               620,290,891      2,215,755,563       2,911,689,359       1,446,399,087           3,647,981,820                 0    XXX                 XXX               10,842,116,720                     54.9 7,447,273,637 3,394,843,084",NAIC 6,0,195360410
USL,2021Q4,"Total Publicly Traded Bonds                          400,800,479      1,129,230,996       1,039,247,718                874,250,822    3,069,798,751                 0 6,513,328,767                     32.7 7,447,273,637                        37.7 6,513,328,767              XXX",NAIC 1,0,0
USL,2021Q4,"Total Publicly Traded Bonds                          400,800,479      1,129,230,996       1,039,247,718                874,250,822    3,069,798,751                 0 6,513,328,767                     32.7 7,447,273,637                        37.7 6,513,328,767              XXX",NAIC 2,4520489509,4520489509
USL,2021Q4,"Total Publicly Traded Bonds                          400,800,479      1,129,230,996       1,039,247,718                874,250,822    3,069,798,751                 0 6,513,328,767                     32.7 7,447,273,637                        37.7 6,513,328,767              XXX",NAIC 3,0,0
USL,2021Q4,"Total Publicly Traded Bonds                          400,800,479      1,129,230,996       1,039,247,718                874,250,822    3,069,798,751                 0 6,513,328,767                     32.7 7,447,273,637                        37.7 6,513,328,767              XXX",NAIC 4,236143950,236143950
USL,2021Q4,"Total Publicly Traded Bonds                          400,800,479      1,129,230,996       1,039,247,718                874,250,822    3,069,798,751                 0 6,513,328,767                     32.7 7,447,273,637                        37.7 6,513,328,767              XXX",NAIC 5,0,0
USL,2021Q4,"Total Privately Placed Bonds                         199,620,185      1,407,734,399       1,448,864,749                521,871,918    605,271,137                   0 4,183,362,388                     21.0 3,394,843,084                        17.2      XXX                4,183,362,388",NAIC 1,3187069505,0
USL,2021Q4,"Total Privately Placed Bonds                         199,620,185      1,407,734,399       1,448,864,749                521,871,918    605,271,137                   0 4,183,362,388                     21.0 3,394,843,084                        17.2      XXX                4,183,362,388",NAIC 2,2870878962,0
USL,2021Q4,"Total Privately Placed Bonds                         199,620,185      1,407,734,399       1,448,864,749                521,871,918    605,271,137                   0 4,183,362,388                     21.0 3,394,843,084                        17.2      XXX                4,183,362,388",NAIC 3,0,0
USL,2021Q4,"Total Privately Placed Bonds                         199,620,185      1,407,734,399       1,448,864,749                521,871,918    605,271,137                   0 4,183,362,388                     21.0 3,394,843,084                        17.2      XXX                4,183,362,388",NAIC 4,539515089,398347101
USL,2021Q4,"Total Privately Placed Bonds                         199,620,185      1,407,734,399       1,448,864,749                521,871,918    605,271,137                   0 4,183,362,388                     21.0 3,394,843,084                        17.2      XXX                4,183,362,388",NAIC 5,62805729,0
USL,2021Q4,"Total Privately Placed Bonds                         199,620,185      1,407,734,399       1,448,864,749                521,871,918    605,271,137                   0 4,183,362,388                     21.0 3,394,843,084                        17.2      XXX                4,183,362,388",NAIC 6,333101129,0
USL,2022Q4,U.S. Governments,NAIC 1,294191007,286849962
USL,2022Q4,U.S. Governments,NAIC 2,0,0
USL,2022Q4,U.S. Governments,NAIC 3,0,0
USL,2022Q4,U.S. Governments,NAIC 4,0,0
USL,2022Q4,U.S. Governments,NAIC 5,0,0
USL,2022Q4,U.S. Governments,NAIC 6,0,0
USL,2022Q4,All Other Governments,NAIC 1,332432593,70822307
USL,2022Q4,All Other Governments,NAIC 2,283134813,125457503
USL,2022Q4,All Other Governments,NAIC 3,63907305,29286495
